State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
NSW,131,Macarthur,82981,1,Oran Park South,Oran Park Public School,390 South Cct,NA,NA,ORAN PARK,NSW,2567,-33.9990804,150.7347686
NSW,131,Macarthur,2929,1,Raby,Robert Townson Public School,15 Shuttleworth Ave,NA,NA,RABY,NSW,2566,-34.0157,150.818
NSW,131,Macarthur,2930,1,Rosemeadow,Rosemeadow Public School,64 Anthony Dr,NA,NA,ROSEMEADOW,NSW,2560,-34.1048,150.795
NSW,131,Macarthur,83506,1,Rosemeadow East,Ambarvale High School,Thomas Rose Dr,NA,NA,ROSEMEADOW,NSW,2560,-34.100656,150.7999468
NSW,131,Macarthur,44414,1,Rossmore (Macarthur),Rossmore Public School,633 Bringelly Rd,NA,NA,ROSSMORE,NSW,2557,-33.9468,150.772
NSW,131,Macarthur,2931,1,Ruse,Ruse Public School,136 Junction Rd,NA,NA,RUSE,NSW,2560,-34.067,150.842
NSW,131,Macarthur,2933,1,St Andrews,St Andrews Public School,89 Ballantrae Dr,NA,NA,ST ANDREWS,NSW,2566,-34.022,150.832
NSW,131,Macarthur,31232,1,St Andrews South,St Andrews Community Centre,74 Stranraer Dr,NA,NA,ST ANDREWS,NSW,2566,-34.0296,150.828
NSW,131,Macarthur,31241,1,St Helens Park,St Helens Park Public School,42 Kellerman Dr,NA,NA,ST HELENS PARK,NSW,2560,-34.1109,150.803
NSW,131,Macarthur,2903,1,St Helens Park North,Woodland Road Public School,20 Woodland Rd,NA,NA,ST HELENS PARK,NSW,2560,-34.0977,150.816
NSW,131,Macarthur,83717,1,Smeaton Grange,Magdalene Catholic College,Smeaton Grange Rd,NA,NA,SMEATON GRANGE,NSW,2567,-34.0415765,150.7534964
NSW,131,Macarthur,65903,2,Special Hospital Team 1,Campbelltown Hospital,Therry Rd,NA,NA,CAMPBELLTOWN,NSW,2560,-34.0787538,150.8048415
NSW,131,Macarthur,14113,1,Sydney (Macarthur),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,131,Macarthur,83469,1,Varroville,Mount Carmel Catholic College,210 Spitfire Dr,NA,NA,RABY,NSW,2566,-34.0130228,150.8234445
NSW,131,Macarthur,2936,1,Wedderburn,Wedderburn Resource Centre,391 Wedderburn Rd,NA,NA,WEDDERBURN,NSW,2560,-34.13,150.814
NSW,131,Macarthur,2938,1,Woodbine,Woodbine Community Centre,83A North Steyne Rd,NA,NA,WOODBINE,NSW,2560,-34.0490199,150.8200568
NSW,132,Mackellar,1715,1,Avalon,Avalon Recreation Centre,59A Old Barrenjoey Rd,NA,NA,AVALON,NSW,2107,-33.6359511,151.3293514
NSW,132,Mackellar,1716,1,Avalon Beach,Barrenjoey High School,1-3 Coonanga Rd,NA,NA,AVALON BEACH,NSW,2107,-33.6303,151.334
NSW,132,Mackellar,83495,1,Avalon South,Avalon Public School,11 Old Barrenjoey Rd,NA,NA,AVALON BEACH,NSW,2107,-33.6385704,151.328052
NSW,132,Mackellar,1717,1,Bayview,St Luke's Grammar School Bayview,1977 Pittwater Rd,NA,NA,BAYVIEW,NSW,2104,-33.6575,151.295
NSW,132,Mackellar,1718,1,Beacon Hill (Mackellar),Beacon Hill Public School,6 Tristram Rd,NA,NA,BEACON HILL,NSW,2100,-33.7518223,151.257107
NSW,132,Mackellar,186,1,Belrose,Wakehurst Public School,8 Glen St,NA,NA,BELROSE,NSW,2085,-33.7389,151.218
NSW,132,Mackellar,31630,1,Belrose North,Belrose Public School,26 Ralston Ave,NA,NA,BELROSE,NSW,2085,-33.7277,151.216
NSW,132,Mackellar,1719,1,Bilgola Plateau,Bilgola Plateau Public School,148a Plateau Rd,NA,NA,BILGOLA PLATEAU,NSW,2107,-33.6448,151.314
NSW,132,Mackellar,65391,5,BLV Mackellar PPVC,BLV Mackellar,Peninsula Business Centre,"Level 4, 20 Bungan St",NA,MONA VALE,NSW,2103,-33.6781476,151.3014398
NSW,132,Mackellar,65235,5,Chatswood MACKELLAR PPVC,Old Sydney Water Board Building,Albert Ave,Stair Access Via Rose Garden,Lift Access Near Woolies to Lvl D,CHATSWOOD,NSW,2067,-33.796076,151.1831019
NSW,132,Mackellar,1720,1,Collaroy,Collaroy Masonic Hall,1183 Pittwater Rd,NA,NA,COLLAROY,NSW,2097,-33.7281,151.299
NSW,132,Mackellar,1721,1,Collaroy Plateau,Collaroy Plateau Public School,41 Plateau Rd,NA,NA,COLLAROY PLATEAU,NSW,2097,-33.7329483,151.293289
NSW,132,Mackellar,83532,1,Collaroy Plateau North,Collaroy Plateau Youth & Community Centre,36 Blandford St,NA,NA,COLLAROY PLATEAU,NSW,2097,-33.7295874,151.2914938
NSW,132,Mackellar,1724,1,Cromer,Cromer Public School,Carcoola Rd,NA,NA,CROMER,NSW,2099,-33.7378,151.274
NSW,132,Mackellar,1722,1,Cromer East,NBSC - Cromer Campus,120 South Creek Rd,NA,NA,CROMER,NSW,2099,-33.7381,151.284
NSW,132,Mackellar,83509,1,Davidson,Kambora Public School,37 Woolrych Crescent,NA,NA,DAVIDSON,NSW,2085,-33.7398,151.195
NSW,132,Mackellar,1725,1,Dee Why,Dee Why Public School,Regent St,NA,NA,DEE WHY,NSW,2099,-33.7486,151.286
NSW,132,Mackellar,1726,1,Dee Why Central (Mackellar),St Kevins Church Hall,57-59 Oaks Ave,NA,NA,DEE WHY,NSW,2099,-33.7543,151.29
NSW,132,Mackellar,11965,1,Dee Why East (Mackellar),St John's Anglican Church,87 Oaks Ave,NA,NA,DEE WHY,NSW,2099,-33.7545812,151.2922257
NSW,132,Mackellar,83528,1,Dee Why North,Dee Why PCYC,40 Kingsway,NA,NA,DEE WHY,NSW,2099,-33.7503396,151.2862494
NSW,132,Mackellar,30123,5,Divisional Office (PREPOLL),Divisional Office,Peninsula Business Centre,"Level 4,20 Bungan St",NA,MONA VALE,NSW,2103,-33.6780997,151.3016671
NSW,132,Mackellar,1727,1,Elanora Heights,Elanora Heights Public School,43 Elanora Rd,NA,NA,ELANORA HEIGHTS,NSW,2101,-33.7027,151.284
NSW,132,Mackellar,57630,1,Forestville (Mackellar),Forestville Public School,7 Melwood Ave,NA,NA,FORESTVILLE,NSW,2087,-33.7615289,151.2115291
NSW,132,Mackellar,192,1,Frenchs Forest (Mackellar),Frenchs Forest Public School,10 Ann St,NA,NA,FRENCHS FOREST,NSW,2086,-33.7519545,151.2242559
NSW,132,Mackellar,189,1,Frenchs Forest East,The Forest High School,135 Frenchs Forest Rd W,NA,NA,FRENCHS FOREST,NSW,2086,-33.7499,151.231
NSW,132,Mackellar,83949,5,Frenchs Forest MACKELLAR PPVC,Yo-Yo's Forest Youth Centre,10 Forest Way,NA,NA,FRENCHS FOREST,NSW,2086,-33.7497919,151.2251861
NSW,132,Mackellar,205,1,Frenchs Forest North,Mimosa Public School,1 Mimosa St,NA,NA,FRENCHS FOREST,NSW,2086,-33.7439,151.204
NSW,132,Mackellar,65234,5,Manly MACKELLAR PPVC,"Shop 2, 2-4 Roger St",Rear Chemist Warehouse Brookvale,Cnr Pittwater Rd & Cross St,NA,BROOKVALE,NSW,2100,-33.7660421,151.2695482
NSW,132,Mackellar,1729,1,Mona Vale,Mona Vale Memorial Hall,1 Park St,NA,NA,MONA VALE,NSW,2103,-33.6765,151.304
NSW,132,Mackellar,1730,1,Mona Vale Beach,Tengah,14 Tengah Cres,NA,NA,MONA VALE,NSW,2103,-33.6734266,151.3076036
NSW,132,Mackellar,33074,1,Mona Vale North,Pittwater High School,1668 Pittwater Rd,NA,NA,MONA VALE,NSW,2103,-33.6693768,151.3028793
NSW,132,Mackellar,33701,5,Mona Vale PPVC,Bungan Court,"Shop 9, 13 Waratah St",NA,NA,MONA VALE,NSW,2103,-33.677616,151.3022339
NSW,132,Mackellar,83503,1,Mona Vale South,Mona Vale Public School,15 Waratah Steet,NA,NA,MONA VALE,NSW,2103,-33.6779054,151.3009902
NSW,132,Mackellar,1732,1,Narrabeen,Narrabeen Lakes Public School,1299 Pittwater Rd,NA,NA,NARRABEEN,NSW,2101,-33.7203,151.298
NSW,132,Mackellar,1728,1,Narrabeen East,Lakes Parish Hall,21 Lagoon St,NA,NA,NARRABEEN,NSW,2101,-33.7128,151.299
NSW,132,Mackellar,1733,1,Narrabeen North,Narrabeen Sports High School,10 Namona St,NA,NA,NORTH NARRABEEN,NSW,2101,-33.7007979,151.2975472
NSW,132,Mackellar,1740,1,Narrabeen South,RSL Lifecare,RSL ANZAC Village,90 Veterans Pde,NA,NARRABEEN,NSW,2101,-33.7227,151.286
NSW,132,Mackellar,1734,1,Narraweena,Narraweena Public School,78 McIntosh Rd,NA,NA,NARRAWEENA,NSW,2099,-33.7493,151.273
NSW,132,Mackellar,83519,1,Narraweena East,Narraweena Community Centre,74 Oceana St,NA,NA,NARRAWEENA,NSW,2099,-33.7520245,151.2749382
NSW,132,Mackellar,1735,1,Newport,Newport Public School,Stuart St,NA,NA,NEWPORT,NSW,2106,-33.6605851,151.3133272
NSW,132,Mackellar,1736,1,Newport Beach,Newport Surf Club,394 Barrenjoey Rd,NA,NA,NEWPORT,NSW,2106,-33.653509,151.322793
NSW,132,Mackellar,1737,1,Palm Beach,Palm Beach Kindergarten,1053 Barrenjoey Rd,NA,NA,PALM BEACH,NSW,2108,-33.6025577,151.3189969
NSW,132,Mackellar,33602,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,132,Mackellar,33698,2,Special Hospital Team 2,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,132,Mackellar,66049,2,Special Hospital Team 3,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,132,Mackellar,31629,1,Sydney (Mackellar),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,132,Mackellar,97608,5,Sydney MACKELLAR PPVC,Royal Exchange Building,9/56 Pitt St,NA,NA,SYDNEY,NSW,2000,-33.8638565,151.2092587
NSW,132,Mackellar,1739,1,Terrey Hills,Terrey Hills Public School,Cooyong Rd,NA,NA,TERREY HILLS,NSW,2084,-33.6853625,151.223182
NSW,132,Mackellar,11966,1,Warriewood,Ted Blackwood Youth & Community Centre,cnr Jacksons & Boondah Rds,NA,NA,WARRIEWOOD,NSW,2102,-33.6969,151.299
NSW,132,Mackellar,83531,1,Warriewood East,Nelson Heather Centre,4 Jacksons Rd,NA,NA,WARRIEWOOD,NSW,2102,-33.69727,151.300183
NSW,132,Mackellar,1741,1,Wheeler Heights,Wheeler Heights Public School,36 Veterans Pde,NA,NA,WHEELER HEIGHTS,NSW,2097,-33.7280915,151.2861959
NSW,133,Macquarie,1748,1,Bilpin,Bilpin District Hall,2596 Bells Line of Rd,NA,NA,BILPIN,NSW,2758,-33.4979864,150.5122648
NSW,133,Macquarie,1749,1,Blackheath,Blackheath Public School,1A Leichhardt St,NA,NA,BLACKHEATH,NSW,2785,-33.6392,150.286
NSW,133,Macquarie,1475,1,Blaxland,Blaxland High School,3-9 Coughlan Rd,NA,NA,BLAXLAND,NSW,2774,-33.7548,150.605
NSW,133,Macquarie,1476,1,Blaxland East,Blaxland East Public School,53-85 Old Bathurst Rd,NA,NA,EAST BLAXLAND,NSW,2774,-33.7468,150.623
NSW,133,Macquarie,8874,1,Bligh Park,Bligh Park Public School,64 Alexander St,NA,NA,BLIGH PARK,NSW,2756,-33.6393,150.794
NSW,133,Macquarie,32744,1,Bligh Park East,Windsor Park Public School,156 Rifle Range Rd,NA,NA,BLIGH PARK,NSW,2756,-33.6413,150.814
NSW,133,Macquarie,65414,5,BLV Macquarie PPVC,BLV Macquarie,Ground Floor,606 High St,NA,PENRITH,NSW,2750,-33.752017,150.690599
NSW,133,Macquarie,1755,1,Cattai,Cattai Public School,487 Cattai Rd,NA,NA,CATTAI,NSW,2756,-33.5588,150.907
NSW,133,Macquarie,1756,1,Colo Heights,Horrie Eley Memorial Hall,2996 Putty Rd,NA,NA,COLO HEIGHTS,NSW,2756,-33.3728,150.739
NSW,133,Macquarie,30124,5,Divisional Office (PREPOLL),Divisional Office,Ground Floor,606 High St,NA,PENRITH,NSW,2750,-33.752158,150.690381
NSW,133,Macquarie,1759,1,Ebenezer,Ebenezer Public School,531 Sackville Rd,NA,NA,EBENEZER,NSW,2756,-33.5307,150.877
NSW,133,Macquarie,97409,5,Emu Plains MACQUARIE PPVC,3/116 Old Bathurst Rd,NA,NA,NA,EMU PLAINS,NSW,2750,-33.75206,150.65967
NSW,133,Macquarie,1761,1,Faulconbridge,Springwood High School,63-111 Grose Rd,NA,NA,FAULCONBRIDGE,NSW,2776,-33.6858,150.549
NSW,133,Macquarie,1763,1,Freemans Reach,Hawkesbury High School,1 Hibberts Lane,NA,NA,FREEMANS REACH,NSW,2756,-33.5594,150.797
NSW,133,Macquarie,1485,1,Glenbrook,Glenbrook Public School,8 Woodville St,NA,NA,GLENBROOK,NSW,2773,-33.7663,150.617
NSW,133,Macquarie,1765,1,Glossodia,Glossodia Community Centre,162 Golden Valley Way,NA,NA,GLOSSODIA,NSW,2756,-33.53421,150.7663138
NSW,133,Macquarie,1766,1,Grose Wold,Grose View Public School,249 Grose Wold Rd,NA,NA,GROSE WOLD,NSW,2753,-33.5957,150.666
NSW,133,Macquarie,1768,1,Hazelbrook,Hazelbrook Public School,158 Great Western Hwy,NA,NA,HAZELBROOK,NSW,2779,-33.7269,150.459
NSW,133,Macquarie,1769,1,Hobartville,Hobartville Public School,16 Valder Ave,NA,NA,HOBARTVILLE,NSW,2753,-33.6033,150.742
NSW,133,Macquarie,1771,1,Katoomba,Katoomba Public School,18 Merriwa St,NA,NA,KATOOMBA,NSW,2780,-33.7195074,150.3139445
NSW,133,Macquarie,1775,1,Katoomba Central,St Canice's Church Hall,158 Katoomba St,NA,NA,KATOOMBA,NSW,2780,-33.71576,150.31166
NSW,133,Macquarie,1774,1,Katoomba North,Katoomba North Public School,1-17 Barton St,NA,NA,KATOOMBA,NSW,2780,-33.6992,150.316
NSW,133,Macquarie,34037,5,Katoomba PPVC,11-12/81-83 Katoomba St,NA,NA,NA,KATOOMBA,NSW,2780,-33.7125,150.311944
NSW,133,Macquarie,1776,1,Kurmond,Kurmond Public School,494 Bells Line of Rd,NA,NA,KURMOND,NSW,2757,-33.5499,150.693
NSW,133,Macquarie,1777,1,Kurrajong,Kurrajong Public School,1111 Grose Vale Rd,NA,NA,KURRAJONG,NSW,2758,-33.5555,150.662
NSW,133,Macquarie,1778,1,Kurrajong East,Kurrajong East Public School,891 East Kurrajong Rd,NA,NA,EAST KURRAJONG,NSW,2758,-33.511,150.778
NSW,133,Macquarie,1757,1,Kurrajong North,Comleroy Road Public School,McMahons Rd,NA,NA,KURRAJONG,NSW,2758,-33.50676,150.69826
NSW,133,Macquarie,1490,1,Lapstone,Lapstone Public School,2 Achievement Ave,NA,NA,LAPSTONE,NSW,2773,-33.7717,150.631
NSW,133,Macquarie,1780,1,Lawson,Lawson Public School,2-12 Adelaide St,NA,NA,LAWSON,NSW,2783,-33.7216261,150.4284891
NSW,133,Macquarie,1781,1,Leura,Leura Public School,Mount Hay Rd,NA,NA,LEURA,NSW,2780,-33.71131,150.33586
NSW,133,Macquarie,1782,1,Leura Central,Morven Gardens Centre for Aged Care,5-19 Morven Rd,NA,NA,LEURA,NSW,2780,-33.7139,150.344
NSW,133,Macquarie,1786,1,McGraths Hill,McGraths Hill Community Centre,1 Phillip Pl,NA,NA,MCGRATHS HILL,NSW,2756,-33.6156,150.835
NSW,133,Macquarie,1787,1,Maraylya,Maraylya Public School,2 Neich Rd,NA,NA,MARAYLYA,NSW,2765,-33.5931,150.916
NSW,133,Macquarie,1493,1,Mount Riverview,Mt Riverview Public School,188-204 Rusden Rd,NA,NA,MOUNT RIVERVIEW,NSW,2774,-33.7298,150.633
NSW,133,Macquarie,1792,1,Mount Victoria,Mt Victoria Public School,105-107 Great Western Hwy,NA,NA,MOUNT VICTORIA,NSW,2786,-33.590398,150.253908
NSW,133,Macquarie,1802,1,North Richmond,North Richmond Public School,14 Grose Vale Rd,NA,NA,NORTH RICHMOND,NSW,2754,-33.580928,150.717126
NSW,133,Macquarie,1794,1,Oakville,Oakville Public School,46 Ogden Rd,NA,NA,OAKVILLE,NSW,2765,-33.6207,150.872
NSW,133,Macquarie,65193,5,Penrith MACQUARIE PPVC,3/535 High St,NA,NA,NA,PENRITH,NSW,2750,-33.7526208,150.6945601
NSW,133,Macquarie,1797,1,Pitt Town,Pitt Town Public School,17 Buckingham St,NA,NA,PITT TOWN,NSW,2756,-33.584,150.861
NSW,133,Macquarie,1800,1,Richmond,Richmond Public School,115 Windsor St,NA,NA,RICHMOND,NSW,2753,-33.5993,150.757
NSW,133,Macquarie,47782,5,Richmond PPVC,5/209-211 Windsor St,NA,NA,NA,RICHMOND,NSW,2753,-33.5951176,150.7478973
NSW,133,Macquarie,1804,1,St Albans,School of Arts,7 Upper MacDonald Rd,NA,NA,ST ALBANS,NSW,2775,-33.2946,150.971
NSW,133,Macquarie,58573,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,133,Macquarie,1805,1,Springwood,Springwood Baptist Church,313 Macquarie Rd,NA,NA,SPRINGWOOD,NSW,2777,-33.701768,150.561583
NSW,133,Macquarie,8875,1,Springwood North,Ellison Public School,5 Ellison Rd,NA,NA,SPRINGWOOD,NSW,2777,-33.6902,150.586
NSW,133,Macquarie,34038,5,Springwood PPVC,7/135-141 Macquarie Rd,NA,NA,NA,SPRINGWOOD,NSW,2777,-33.69999,150.567117
NSW,133,Macquarie,1806,1,Springwood South,Springwood Public School,1-59 Burns Rd,NA,NA,SPRINGWOOD,NSW,2777,-33.7055,150.573
NSW,133,Macquarie,14123,1,Sydney (Macquarie),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,133,Macquarie,1809,1,Valley Heights,Blue Mountains Grammar Preparatory School,27-28 Tusculum Rd,NA,NA,VALLEY HEIGHTS,NSW,2777,-33.7038712,150.5806866
NSW,133,Macquarie,57669,1,Vineyard East (Macquarie),Vineyard Public School,4 Bandon Rd,NA,NA,VINEYARD,NSW,2765,-33.6481,150.858
NSW,133,Macquarie,1811,1,Warrimoo,Warrimoo Public School,16-30 Florabella St,NA,NA,WARRIMOO,NSW,2774,-33.7273,150.599
NSW,133,Macquarie,1812,1,Wentworth Falls,Wentworth Falls Public School,52-58 Falls Rd,NA,NA,WENTWORTH FALLS,NSW,2782,-33.71436,150.37255
NSW,133,Macquarie,1813,1,Wilberforce,Wilberforce Public School,Macquarie Rd,NA,NA,WILBERFORCE,NSW,2756,-33.55852,150.83947
NSW,133,Macquarie,1814,1,Windsor,The Deerubbin Centre,300 George St,NA,NA,WINDSOR,NSW,2756,-33.6091899,150.8171314
NSW,133,Macquarie,97408,5,Windsor PPVC,1-3/485 George St,NA,NA,NA,WINDSOR,NSW,2756,-33.615,150.817222
NSW,133,Macquarie,1815,1,Windsor South,Windsor South Public School,77A Church St,NA,NA,SOUTH WINDSOR,NSW,2756,-33.6185,150.804
NSW,133,Macquarie,1816,1,Winmalee,Winmalee High School,High School Dr,NA,NA,WINMALEE,NSW,2777,-33.6751,150.615
NSW,133,Macquarie,1818,1,Woodford,Woodford Bush Fire Brigade,2 Park Rd,NA,NA,WOODFORD,NSW,2778,-33.7341,150.47
NSW,133,Macquarie,1819,1,Yarramundi,Yarramundi Community Centre,54 Thornbill Way,NA,NA,YARRAMUNDI,NSW,2753,-33.6359,150.66
NSW,315,McMahon,65540,5,BLV McMahon PPVC,BLV McMahon,Level 4,18 Smith St,NA,PARRAMATTA,NSW,2150,-33.8149686,151.0063911
NSW,315,McMahon,57628,5,Divisional Office (PREPOLL),Divisional Office,Level 4,18 Smith St,NA,PARRAMATTA,NSW,2150,-33.8149755,151.0063881
NSW,315,McMahon,11939,1,Erskine Park,James Erskine Public School,53 Peppertree Dr,NA,NA,ERSKINE PARK,NSW,2759,-33.8057,150.803
NSW,315,McMahon,83028,1,Erskine Park Central,Erskine Park High School,78-82 Swallow Dr,NA,NA,ERSKINE PARK,NSW,2759,-33.8085017,150.8037515
NSW,315,McMahon,32481,1,Fairfield Central,Fairfield Public School,68-82 Smart St,NA,NA,FAIRFIELD,NSW,2165,-33.86774,150.95541
NSW,315,McMahon,2337,1,Fairfield Heights,Fairfield Heights Public School,124 Camden St,NA,NA,FAIRFIELD HEIGHTS,NSW,2165,-33.867,150.948
NSW,315,McMahon,46744,5,Fairfield MCMAHON PPVC,Bing Lee Fairfield,73-77 Ware St,NA,NA,FAIRFIELD,NSW,2165,-33.8707654,150.9543674
NSW,315,McMahon,2339,1,Fairfield South,Fairvale Public School,83 Wolseley St,NA,NA,FAIRFIELD,NSW,2165,-33.8767019,150.941291
NSW,315,McMahon,2340,1,Fairfield West (McMahon),Fairfield West Public School,358 Hamilton Rd,NA,NA,FAIRFIELD WEST,NSW,2165,-33.86856,150.92455
NSW,315,McMahon,2341,1,Fairfield West Central,Fairvale High School,1 Thorney Rd,NA,NA,FAIRFIELD WEST,NSW,2165,-33.8744644,150.9299808
NSW,315,McMahon,2342,1,Greystanes,Greystanes Public School,781 Merrylands Rd,NA,NA,GREYSTANES,NSW,2145,-33.8281535,150.9417595
NSW,315,McMahon,2346,1,Greystanes Central,Holroyd High School,7 Cumberland Rd,NA,NA,GREYSTANES,NSW,2145,-33.8341,150.951
NSW,315,McMahon,2353,1,Greystanes East,Ringrose Public School,18 Ringrose Ave,NA,NA,GREYSTANES,NSW,2145,-33.8203,150.959
NSW,315,McMahon,2343,1,Greystanes North,Beresford Road Public School,76 Beresford Rd,NA,NA,GREYSTANES,NSW,2145,-33.8147819,150.9418413
NSW,315,McMahon,2350,1,Greystanes North East,Pendle Hill Girl Guides Hall,11 Ettalong Rd,NA,NA,GREYSTANES,NSW,2145,-33.8128,150.952
NSW,315,McMahon,2360,1,Greystanes South,Widemere Public School,6 Nemesia St,NA,NA,GREYSTANES,NSW,2145,-33.8337,150.94
NSW,315,McMahon,83783,1,Greystanes West,Greystanes High School,Beresford Rd,NA,NA,GREYSTANES,NSW,2145,-33.8296889,150.9467795
NSW,315,McMahon,2381,1,Guildford,Guildford Public School,1a Apia St,NA,NA,GUILDFORD,NSW,2161,-33.8553985,150.9813992
NSW,315,McMahon,2382,1,Guildford East,St Mary's Anglican Church Hall,2 Bolton St,NA,NA,GUILDFORD,NSW,2161,-33.8546727,150.9884935
NSW,315,McMahon,81102,1,Guildford North (McMahon),Granville South Public School,276 Woodville Rd,NA,NA,GUILDFORD,NSW,2161,-33.8488183,150.9961068
NSW,315,McMahon,2345,1,Guildford West,Guildford West Public School,23-51 Palmer St,NA,NA,GUILDFORD WEST,NSW,2161,-33.8471,150.967
NSW,315,McMahon,2347,1,Horsley Park,Horsley Park Public School,1759 The Horsley Dr,NA,NA,HORSLEY PARK,NSW,2164,-33.841203,150.8525923
NSW,315,McMahon,398,1,Kemps Creek (McMahon),Kemps Creek Public School,100 Cross St,NA,NA,KEMPS CREEK,NSW,2178,-33.8839497,150.7899021
NSW,315,McMahon,82820,1,Merrylands Central (McMahon),Hilltop Road Public School,81 Hilltop Rd,NA,NA,MERRYLANDS,NSW,2160,-33.826,150.973
NSW,315,McMahon,2388,1,Merrylands East (McMahon),Merrylands East Public School,7 Myee St,NA,NA,MERRYLANDS,NSW,2160,-33.8421,150.989
NSW,315,McMahon,2259,1,Merrylands North (McMahon),Merrylands Baptist Church,28 Memorial Ave,NA,NA,MERRYLANDS,NSW,2160,-33.8378364,150.9865083
NSW,315,McMahon,2377,1,Merrylands South (McMahon),Merrylands Public School,68 Fowler Rd,NA,NA,MERRYLANDS,NSW,2160,-33.8409,150.976
NSW,315,McMahon,2354,1,Merrylands West,Merrylands High School,37 Bristol St,NA,NA,MERRYLANDS WEST,NSW,2160,-33.8422178,150.9706083
NSW,315,McMahon,401,1,Minchinbury (McMahon),Minchinbury Public School,202 McFarlane Dr,NA,NA,MINCHINBURY,NSW,2770,-33.7875,150.831
NSW,315,McMahon,65208,5,Mount Druitt MCMAHON PPVC,Unit 2,2 Rooty Hill Rd S,NA,NA,ROOTY HILL,NSW,2766,-33.7722375,150.8439001
NSW,315,McMahon,65209,5,Parramatta MCMAHON PPVC,Shop 215,215 Church St,NA,NA,PARRAMATTA,NSW,2150,NA,NA
NSW,315,McMahon,83029,1,Pemulwuy,Allan G Ezzy Community Centre,1 Newport St,NA,NA,PEMULWUY,NSW,2145,-33.8186587,150.9315853
NSW,315,McMahon,409,1,St Clair,St Clair Public School,4 Timesweep Dr,NA,NA,ST CLAIR,NSW,2759,-33.7965,150.786
NSW,315,McMahon,391,1,St Clair East,Clairgate Public School,41-43 Colorado Dr,NA,NA,ST CLAIR,NSW,2759,-33.7962789,150.7997394
NSW,315,McMahon,390,1,St Clair South,Blackwell Public School,58 Blackwell Ave,NA,NA,ST CLAIR,NSW,2759,-33.8059,150.783
NSW,315,McMahon,383,1,St Clair West,Banks Public School,182-194 Banks Dr,NA,NA,ST CLAIR,NSW,2759,-33.7937771,150.7732597
NSW,315,McMahon,2355,1,Smithfield,Smithfield Public School,52 Neville St,NA,NA,SMITHFIELD,NSW,2164,-33.8542,150.934
NSW,315,McMahon,2356,1,Smithfield East,Smithfield RSL Youth Club Hall,51 Oxford St,NA,NA,SMITHFIELD,NSW,2164,-33.8564,150.939
NSW,315,McMahon,2357,1,Smithfield West (McMahon),Smithfield West Public School,9 Wetherill St,NA,NA,SMITHFIELD,NSW,2164,-33.8572671,150.9171256
NSW,315,McMahon,2280,1,South Wentworthville Central,Wentworthville Baptist Church Hall,18 Chelmsford Rd,NA,NA,SOUTH WENTWORTHVILLE,NSW,2145,-33.8187,150.967
NSW,315,McMahon,57627,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,315,McMahon,14145,1,Sydney (McMahon),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,315,McMahon,2361,1,Wetherill Park (McMahon),William Stimson Public School,36 Lily St,NA,NA,WETHERILL PARK,NSW,2164,-33.8545,150.906
NSW,315,McMahon,83872,5,Wetherill Park MCMAHON PPVC,Shop 9A/B,1024 The Horsley Dr,NA,NA,WETHERILL PARK,NSW,2164,-33.8510302,150.9096302
NSW,315,McMahon,2362,1,Yennora (McMahon),Yennora Public School,6-12 Ellis Pde,NA,NA,YENNORA,NSW,2161,-33.867,150.971
NSW,134,Mitchell,8876,1,Aminya,Aminya Village,6 Goolgung Ave,NA,NA,BAULKHAM HILLS,NSW,2153,-33.7575,151
NSW,134,Mitchell,1840,1,Baulkham Hills,Jasper Road Public School,1-5 Jasper Rd,NA,NA,BAULKHAM HILLS,NSW,2153,-33.7611,150.982
NSW,134,Mitchell,1825,1,Baulkham Hills Central,Baulkham Hills High School,419A Windsor Rd,NA,NA,BAULKHAM HILLS,NSW,2153,-33.7519685,150.9899785
NSW,134,Mitchell,1833,1,Baulkham Hills City,Crestwood Public School,38 Peel Rd,NA,NA,BAULKHAM HILLS,NSW,2153,-33.74809,150.97142
NSW,134,Mitchell,1826,1,Baulkham Hills East,Baulkham Hills Community Centre,390 Windsor Rd,NA,NA,BAULKHAM HILLS,NSW,2153,-33.761129,150.9907762
NSW,134,Mitchell,33905,5,Baulkham Hills MITCHELL PPVC,16-18 Old Northern Rd,NA,NA,NA,BAULKHAM HILLS,NSW,2153,-33.76288,150.99212
