uniqueID,surname,allOtherNames,firstName,commonName,displayName,earlierOrLaterNames,title,gender,birthDate,birthYear,birthPlace,deathDate,member,senator,wasPrimeMinister,wikidataID,wikipedia,adb,comments
Kelly1964,Kelly,Jacqueline Marie,Jacqueline,Jackie,"Kelly, Jackie",NA,NA,female,1964-02-18,1964,Upper Hutt,NA,1,0,NA,Q15525008,https://en.wikipedia.org/wiki/Jackie_Kelly,NA,NA
Kemp1941,Kemp,David Alistair,David,NA,"Kemp, David",NA,NA,male,1941-10-14,1941,Melbourne,NA,1,0,NA,Q5235919,https://en.wikipedia.org/wiki/David_Kemp_(politician),NA,NA
Kemp1944,Kemp,Charles Roderick,Charles,NA,"Kemp, Charles",NA,NA,male,1944-12-21,1944,Melbourne,NA,0,1,NA,Q7356268,https://en.wikipedia.org/wiki/Rod_Kemp,NA,NA
Kendall1899,Kendall,Roy,Roy,NA,"Kendall, Roy",NA,NA,male,1899-06-09,1899,Battersea,1972-03-09,0,1,NA,Q7373026,https://en.wikipedia.org/wiki/Roy_Kendall,NA,NA
Kendell1851,Kendell,William,William,NA,"Kendell, William",NA,NA,male,1851-03-06,1851,Mount Pleasant,1922-10-20,1,0,NA,Q8013920,https://en.wikipedia.org/wiki/William_Kendell,NA,NA
Keneally1968,Keneally,Kristina Kerscher,Kristina,NA,"Keneally, Kristina",nee Kerscher,NA,female,1968-12-19,1968,Las Vegas,NA,0,1,NA,Q442238,https://en.wikipedia.org/wiki/Kristina_Keneally,NA,NA
Kennedy1860,Kennedy,Thomas,Thomas,NA,"Kennedy, Thomas",NA,NA,male,NA,1860,Gisborne,1929-02-16,1,0,NA,Q7791482,https://en.wikipedia.org/wiki/Thomas_Kennedy_(Australian_politician),NA,NA
Kennedy1940,Kennedy,Andrew David,Andrew,David,"Kennedy, David",NA,NA,male,1940-03-20,1940,Ulverstone,NA,1,0,NA,Q5235929,https://en.wikipedia.org/wiki/David_Kennedy_(Australian_politician),NA,NA
Kennelly1900,Kennelly,Patrick John,Patrick,Pat,"Kennelly, Pat",NA,NA,male,1900-06-03,1900,Northcote,1981-10-12,0,1,NA,Q7143631,https://en.wikipedia.org/wiki/Pat_Kennelly,NA,NA
Kent1927,Kent,Lewis,Lewis,NA,"Kent, Lewis",NA,NA,male,1927-09-08,1927,Subotica,2014-06-22,1,0,NA,Q6536763,https://en.wikipedia.org/wiki/Lewis_Kent,NA,NA
KentHughes1895,Kent Hughes,Wilfrid Selwyn,Wilfrid,Bill,"Kent Hughes, Bill",Later Sir Wilfrid,NA,male,1895-06-12,1895,East Melbourne,1970-07-31,1,0,NA,Q8001954,https://en.wikipedia.org/wiki/Wilfrid_Kent_Hughes,NA,NA
Keogh1931,Keogh,Leonard Joseph,Leonard,Len,"Keogh, Len",NA,NA,male,1931-06-02,1931,NA,2007-10-10,1,0,NA,Q6525452,https://en.wikipedia.org/wiki/Len_Keogh,NA,NA
Keogh1981,Keogh,Matthew James,Matthew,Matt,"Keogh, Matt",NA,NA,male,1981-11-11,1981,Armadale,NA,1,0,NA,Q25752522,https://en.wikipedia.org/wiki/Matt_Keogh,NA,NA
Keon1915,Keon,Standish Michael,Standish,Stan,"Keon, Stan",NA,NA,male,1915-07-02,1915,Carlton,1987-01-22,1,0,NA,Q7597728,https://en.wikipedia.org/wiki/Stan_Keon,NA,NA
Kerby1885,Kerby,Edwin Thomas John,Edwin,NA,"Kerby, Edwin",NA,NA,male,1885-04-12,1885,Sydney,1971-07-05,1,0,NA,Q5346577,https://en.wikipedia.org/wiki/Edwin_Kerby,NA,NA
Kerin1937,Kerin,John Charles,John,NA,"Kerin, John",NA,NA,male,1937-11-21,1937,Bowral,NA,1,0,NA,Q1700698,https://en.wikipedia.org/wiki/John_Kerin,NA,NA
Kernot1948,Kernot,Cheryl,Cheryl,NA,"Kernot, Cheryl",NA,NA,female,1948-12-05,1948,Maitland,NA,1,1,NA,Q1070523,https://en.wikipedia.org/wiki/Cheryl_Kernot,NA,NA
Kerr1952,Kerr,Duncan James Colquhoun,Duncan,NA,"Kerr, Duncan",NA,NA,male,1952-02-26,1952,Hobart,NA,1,0,NA,Q15525005,https://en.wikipedia.org/wiki/Duncan_Kerr,NA,NA
Ketter1961,Ketter,Christopher Ronald,Christopher,NA,"Ketter, Christopher",NA,NA,male,1961-02-12,1961,Brisbane,NA,0,1,NA,Q17285485,https://en.wikipedia.org/wiki/Chris_Ketter,NA,NA
Khalil1973,Khalil,Peter,Peter,NA,"Khalil, Peter",NA,NA,male,1973-03-23,1973,Melbourne,NA,1,0,NA,Q25756187,https://en.wikipedia.org/wiki/Peter_Khalil,NA,NA
Kilgariff1923,Kilgariff,Bernard Francis,Bernard,NA,"Kilgariff, Bernard",NA,NA,male,1923-09-30,1923,Adelaide,2010-04-13,0,1,NA,Q4894421,https://en.wikipedia.org/wiki/Bernie_Kilgariff,NA,NA
Killen1860,Killen,William Wilson,William,NA,"Killen, William",NA,NA,male,NA,1860,Ireland,1939-02-20,1,0,NA,Q8013994,https://en.wikipedia.org/wiki/William_Wilson_Killen,NA,NA
Killen1925,Killen,Denis James,Denis,Jim,"Killen, Jim",Later Sir James,NA,male,1925-11-23,1925,Dalby,2007-01-12,1,0,NA,Q6137315,https://en.wikipedia.org/wiki/James_Killen,NA,NA
King1920,King,Robert Shannon,Robert,NA,"King, Robert",NA,NA,male,1920-03-22,1920,Warracknabeal,1991-06-30,1,0,NA,Q7346358,https://en.wikipedia.org/wiki/Robert_King_(Victorian_politician),NA,NA
King1952,King,Peter Edward,Peter,NA,"King, Peter",NA,NA,male,1952-06-29,1952,Bingara,NA,1,0,NA,Q7175195,https://en.wikipedia.org/wiki/Peter_King_(Australian_politician),NA,NA
King1966,King,Catherine Fiona,Catherine,NA,"King, Catherine",NA,NA,female,1966-06-02,1966,Melbourne,NA,1,0,NA,Q5052776,https://en.wikipedia.org/wiki/Catherine_King_(politician),NA,NA
King1973,King,Madeleine Mary Harvie,Madeleine,NA,"King, Madeleine",NA,NA,female,1973-03-31,1973,Calista,NA,1,0,NA,Q25756137,https://en.wikipedia.org/wiki/Madeleine_King,NA,NA
Kingsmill1864,Kingsmill,Walter,Walter,NA,"Kingsmill, Walter",later Sir Walter,NA,male,1864-04-10,1864,Glenelg,1935-01-15,0,1,NA,Q7965352,https://en.wikipedia.org/wiki/Walter_Kingsmill,NA,NA
Kingston1850,Kingston,Charles Cameron,Charles,NA,"Kingston, Charles",NA,NA,male,1850-10-22,1850,Adelaide,1908-05-11,1,0,NA,Q593661,https://en.wikipedia.org/wiki/Charles_Kingston,NA,NA
Kirk1967,Kirk,Linda Jean,Linda,NA,"Kirk, Linda",NA,NA,female,1967-05-24,1967,Adelaide,NA,0,1,NA,Q6551715,https://en.wikipedia.org/wiki/Linda_Kirk,NA,NA
Kirwan1869,Kirwan,John Waters,John,NA,"Kirwan, John",NA,NA,male,1869-12-02,1869,Liverpool,1949-09-09,1,0,NA,Q6243236,https://en.wikipedia.org/wiki/John_Kirwan_(politician),NA,NA
Kirwan1937,Kirwan,Frank McLeod,Frank,NA,"Kirwan, Frank",NA,NA,male,1937-10-23,1937,Norseman,1976-10-28,1,0,NA,Q5487704,https://en.wikipedia.org/wiki/Frank_Kirwan,NA,NA
Kitching1970,Kitching,Kimberley Jane Elizabeth,Kimberley,NA,"Kitching, Kimberley",NA,NA,female,1970-02-16,1970,Brisbane,NA,0,1,NA,Q27450592,https://en.wikipedia.org/wiki/Kimberley_Kitching,NA,NA
Klugman1924,Klugman,Richard Emanuel,Richard,Dick,"Klugman, Dick",NA,NA,male,1924-01-18,1924,Vienna,2011-02-21,1,0,NA,Q5273099,https://en.wikipedia.org/wiki/Dick_Klugman,NA,NA
Kneebone1876,Kneebone,Henry,Henry,Harry,"Kneebone, Harry",NA,NA,male,1876-03-17,1876,Wallaroo,1933-12-22,0,1,NA,Q5670335,https://en.wikipedia.org/wiki/Harry_Kneebone,NA,NA
Knight1943,Knight,John William,John,NA,"Knight, John",NA,NA,male,1943-11-20,1943,Armidale,1981-03-04,0,1,NA,Q6243314,https://en.wikipedia.org/wiki/John_Knight_(Australian_politician),NA,NA
Knott1956,Knott,Peter John,Peter,NA,"Knott, Peter",NA,NA,male,1956-08-08,1956,Sydney,2015-10-29,1,0,NA,Q7175245,https://en.wikipedia.org/wiki/Peter_Knott,NA,NA
Knowles1951,Knowles,Susan Christine,Susan,NA,"Knowles, Susan",NA,NA,female,1951-04-10,1951,Brisbane,NA,0,1,NA,Q7648077,https://en.wikipedia.org/wiki/Susan_Knowles,NA,NA
Knox1850,Knox,William,William,NA,"Knox, William",NA,NA,male,1850-04-25,1850,Melbourne,1913-08-25,1,0,NA,Q8014092,https://en.wikipedia.org/wiki/William_Knox_(Victorian_politician),NA,NA
Kroger1959,Kroger,Helen,Helen,NA,"Kroger, Helen",NA,NA,female,1959-03-11,1959,Melbourne,NA,0,1,NA,Q5702622,https://en.wikipedia.org/wiki/Helen_Kroger,NA,NA
Lacey1887,Lacey,Andrew William,Andrew,NA,"Lacey, Andrew",NA,NA,male,1887-10-09,1887,Terowie,1946-08-24,1,0,NA,Q4757671,https://en.wikipedia.org/wiki/Andrew_Lacey,NA,NA
Lacey1900,Lacey,Robert Herbert,Robert,NA,"Lacey, Robert",NA,NA,male,1900-01-12,1900,Maryborough,1984-11-02,0,1,NA,Q4895177,https://en.wikipedia.org/wiki/Bert_Lacey,NA,NA
Lajovic1921,Lajovic,Milivoj Emil,Milivoj,Misha,"Lajovic, Misha",NA,NA,male,1921-07-23,1921,Ljubljana,2008-06-05,0,1,NA,Q6857925,https://en.wikipedia.org/wiki/Misha_Lajovic,NA,NA
Lamb1939,Lamb,Antony Hamilton,Antony,Tony,"Lamb, Tony",NA,NA,male,1939-03-07,1939,Horsham,NA,1,0,NA,Q7822751,https://en.wikipedia.org/wiki/Tony_Lamb,NA,NA
Lamb1972,Lamb,Susan,Susan,NA,"Lamb, Susan",NA,NA,female,1972-03-23,1972,Mackay,NA,1,0,NA,Q25324887,https://en.wikipedia.org/wiki/Susan_Lamb,NA,NA
Lambert1881,Lambert,William Henry,William,NA,"Lambert, William",NA,NA,male,1881-03-24,1881,Orange,1928-09-06,1,0,NA,Q8014265,https://en.wikipedia.org/wiki/William_Lambert_(Australian_politician),http://adb.anu.edu.au/biography/lambert-william-henry-7015,NA
Lambie1971,Lambie,Jacqui Louise,Jacqui,NA,"Lambie, Jacqui",NA,NA,female,1971-02-26,1971,Ulverstone,NA,0,1,NA,Q16731201,https://en.wikipedia.org/wiki/Jacqui_Lambie,NA,NA
Laming1966,Laming,Andrew Charles,Andrew,NA,"Laming, Andrew",NA,NA,male,1966-09-30,1966,Hobart,NA,1,0,NA,Q4757684,https://en.wikipedia.org/wiki/Andrew_Laming,NA,NA
Lamond1865,Lamond,Hector,Hector,NA,"Lamond, Hector",NA,NA,male,1865-10-31,1865,Berry,1947-04-22,1,0,NA,Q5696751,https://en.wikipedia.org/wiki/Hector_Lamond,NA,NA
Lamp1895,Lamp,Charles Adcock,Charles,NA,"Lamp, Charles",NA,NA,male,1895-09-03,1895,Hobart,1972-04-17,0,1,NA,Q5080042,https://en.wikipedia.org/wiki/Charles_Lamp,NA,NA
Landry1962,Landry,Michelle Leanne,Michelle,NA,"Landry, Michelle",NA,NA,female,1962-10-15,1962,Rockhampton,NA,1,0,NA,Q16194644,https://en.wikipedia.org/wiki/Michelle_Landry,NA,NA
Lane1873,Lane,Albert,Albert,NA,"Lane, Albert",NA,NA,male,1873-07-24,1873,Windsor,1950-12-29,1,0,NA,Q4710678,https://en.wikipedia.org/wiki/Albert_Lane_(politician),NA,https://www.parliament.nsw.gov.au/members/Pages/member-details.aspx?pk=1254
Lang1876,Lang,John Thomas,John,Jack,"Lang, Jack",NA,NA,male,1876-12-21,1876,Sydney,1975-09-27,1,0,NA,Q933146,https://en.wikipedia.org/wiki/Jack_Lang_(Australian_politician),NA,NA
Langmore1939,Langmore,John Vance,John,NA,"Langmore, John",NA,NA,male,1939-09-03,1939,NA,NA,1,0,NA,Q14946875,https://en.wikipedia.org/wiki/John_Langmore,NA,NA
Langtry1880,Langtry,Joseph Ignatius,Joseph,NA,"Langtry, Joseph",NA,NA,male,1880-09-02,1880,Kyabram,1951-04-30,1,0,NA,Q6284816,https://en.wikipedia.org/wiki/Joe_Langtry,NA,NA
Large1878,Large,William James,William,NA,"Large, William",NA,NA,male,1878-03-28,1878,Northfleet,1964-03-02,0,1,NA,Q8014319,https://en.wikipedia.org/wiki/William_Large,NA,NA
Latham1877,Latham,John Greig,John,NA,"Latham, John",NA,NA,male,1877-08-25,1877,Ascot Vale,1964-07-25,1,0,NA,Q364253,https://en.wikipedia.org/wiki/John_Latham_(judge),NA,NA
Latham1882,Latham,Charles George,Charles,NA,"Latham, Charles",NA,NA,male,1882-01-26,1882,Hythe,1968-08-26,0,1,NA,Q5080096,https://en.wikipedia.org/wiki/Charles_Latham,NA,NA
Latham1961,Latham,Mark William,Mark,NA,"Latham, Mark",NA,NA,male,1961-02-28,1961,Ashcroft,NA,1,0,NA,Q982227,https://en.wikipedia.org/wiki/Mark_Latham,NA,NA
Laucke1914,Laucke,Condor Louis,Condor,NA,"Laucke, Condor",later Sir Condor,NA,male,1914-11-09,1914,Greenock,1993-07-30,0,1,NA,Q5159344,https://en.wikipedia.org/wiki/Condor_Laucke,NA,NA
Laught1907,Laught,Keith Alexander,Keith,NA,"Laught, Keith",NA,NA,male,1907-06-02,1907,Mitcham,1969-05-13,0,1,NA,Q6384628,https://en.wikipedia.org/wiki/Keith_Laught,NA,NA
Laundy1971,Laundy,Craig Arthur Samuel,Craig,NA,"Laundy, Craig",NA,NA,male,1971-02-16,1971,Sydney,NA,1,0,NA,Q16213600,https://en.wikipedia.org/wiki/Craig_Laundy,NA,NA
Lavarch1961,Lavarch,Michael Hugh,Michael,NA,"Lavarch, Michael",NA,NA,male,1961-06-08,1961,NA,NA,1,0,NA,Q6832113,https://en.wikipedia.org/wiki/Michael_Lavarch,NA,NA
Lavelle1887,Lavelle,Thomas James,Thomas,NA,"Lavelle, Thomas",NA,NA,male,1887-12-02,1887,Liverpool,1944-05-24,1,0,NA,Q7791730,https://en.wikipedia.org/wiki/Thomas_Lavelle,NA,Need to double check birthdate.
Lawler1961,Lawler,Anthony John,Anthony,Tony,"Lawler, Tony",NA,NA,male,1961-10-18,1961,Dubbo,NA,1,0,NA,Q7822766,https://en.wikipedia.org/wiki/Tony_Lawler,NA,NA
Lawrence1906,Lawrence,William Robert,William,NA,"Lawrence, William",NA,NA,male,1906-07-28,1906,Horsham,2004-01-13,1,0,NA,Q8014350,https://en.wikipedia.org/wiki/William_Lawrence_(Australian_politician),NA,NA
Lawrence1948,Lawrence,Carmen Mary,Carmen,NA,"Lawrence, Carmen",NA,NA,female,1948-03-02,1948,Northam,NA,1,0,NA,Q434475,https://en.wikipedia.org/wiki/Carmen_Lawrence,NA,NA
Lawrie1907,Lawrie,Alexander Greig Ellis,Alexander,NA,"Lawrie, Alexander",NA,NA,male,1907-06-19,1907,Lorn,1978-12-13,0,1,NA,Q5365937,https://en.wikipedia.org/wiki/Ellis_Lawrie,NA,NA
Lawson1875,Lawson,Harry Sutherland Wightman,Harry,NA,"Lawson, Harry",later Sir Harry,NA,male,1875-03-05,1875,Dunolly,1952-06-12,0,1,NA,Q5670487,https://en.wikipedia.org/wiki/Harry_Lawson,NA,NA
Lawson1880,Lawson,George,George,NA,"Lawson, George",NA,NA,male,1880-08-14,1880,South Pine River,1966-11-25,1,0,NA,Q5541584,https://en.wikipedia.org/wiki/George_Lawson_(Australian_politician),NA,NA
Lawson1897,Lawson,John Norman,John,NA,"Lawson, John",NA,NA,male,1897-03-24,1897,Sydney,1956-08-14,1,0,NA,Q6244213,https://en.wikipedia.org/wiki/John_Lawson_(Australian_politician),http://adb.anu.edu.au/biography/lawson-john-norman-10795,NA
Lazarus1965,Lazarus,Glenn Patrick,Glenn,NA,"Lazarus, Glenn",NA,NA,male,1965-12-11,1965,Queanbeyan,NA,0,1,NA,Q3108804,https://en.wikipedia.org/wiki/Glenn_Lazarus,NA,NA
Lazzarini1894,Lazzarini,Hubert Peter,Hubert,NA,"Lazzarini, Hubert",NA,NA,male,1894-09-08,1894,Young,1952-10-01,1,0,NA,Q5927438,https://en.wikipedia.org/wiki/Bert_Lazzarini,NA,Need to double check birthdate.
Leckie1872,Leckie,John William,John,NA,"Leckie, John",NA,NA,male,1872-10-14,1872,Alexandra,1947-09-25,1,1,NA,Q6244347,https://en.wikipedia.org/wiki/John_Leckie_(Australian_politician),NA,NA
Lee1856,Lee,Henry William,Henry,NA,"Lee, Henry",NA,NA,male,NA,1856,Gerringong,1927-08-12,1,0,NA,Q16030747,https://en.wikipedia.org/wiki/Henry_Lee_(Australian_politician),NA,NA
Lee1920,Lee,Mervyn William,Mervyn,NA,"Lee, Mervyn",NA,NA,male,1920-08-18,1920,Broadford,2009-12-13,1,0,NA,Q6820922,https://en.wikipedia.org/wiki/Mervyn_Lee,NA,NA
Lee1957,Lee,Michael John,Michael,NA,"Lee, Michael",NA,NA,male,1957-03-24,1957,Sydney,NA,1,0,NA,Q6832154,https://en.wikipedia.org/wiki/Michael_Lee_(Australian_politician),NA,NA
Lees1948,Lees,Meg Heather,Meg,NA,"Lees, Meg",NA,NA,female,1948-10-19,1948,Mount Riverview,NA,0,1,NA,Q6665972,https://en.wikipedia.org/wiki/Meg_Lees,NA,NA
Leeser1976,Leeser,Julian Martin,Julian,NA,"Leeser, Julian",NA,NA,male,1976-05-25,1976,Sydney,NA,1,0,NA,Q24191457,https://en.wikipedia.org/wiki/Julian_Leeser,NA,NA
Leigh1972,Leigh,Andrew Keith,Andrew,NA,"Leigh, Andrew",NA,NA,male,1972-08-03,1972,Sydney,NA,1,0,NA,Q4757734,https://en.wikipedia.org/wiki/Andrew_Leigh,NA,NA
Lemmon1908,Lemmon,Nelson,Nelson,NA,"Lemmon, Nelson",NA,NA,male,1908-03-22,1908,Williamstown,1989-03-20,1,0,NA,Q16012277,https://en.wikipedia.org/wiki/Nelson_Lemmon,NA,NA
Leslie1900,Leslie,Hugh Alan,Hugh,NA,"Leslie, Hugh",NA,NA,male,1900-04-17,1900,Durban,1974-09-02,1,0,NA,Q5931459,https://en.wikipedia.org/wiki/Hugh_Leslie,NA,NA
Lewis1882,Lewis,Arthur,Arthur,NA,"Lewis, Arthur",NA,NA,male,1882-04-22,1882,Melbourne,1975-04-11,1,0,NA,Q4799513,https://en.wikipedia.org/wiki/Arthur_Lewis_(Australian_politician),NA,NA
Lewis1932,Lewis,Austin William Russell,Austin,NA,"Lewis, Austin",NA,NA,male,1932-12-05,1932,Melbourne,NA,0,1,NA,Q4823172,https://en.wikipedia.org/wiki/Austin_Lewis_(politician),NA,NA
Ley1879,Ley,Thomas John,Thomas,NA,"Ley, Thomas",NA,NA,male,1879-10-28,1879,Bath,1947-07-25,1,0,NA,Q2425137,https://en.wikipedia.org/wiki/Thomas_Ley,NA,NA
Ley1961,Ley,Sussan Penelope,Sussan,NA,"Ley, Sussan",NA,NA,female,1961-12-14,1961,Kano,NA,1,0,NA,Q7649377,https://en.wikipedia.org/wiki/Sussan_Ley,NA,NA
Leyonhjelm1952,Leyonhjelm,David Ean,David,NA,"Leyonhjelm, David",NA,NA,male,1952-04-01,1952,Nhill,NA,0,1,NA,Q16149378,https://en.wikipedia.org/wiki/David_Leyonhjelm,NA,NA
Liddell1862,Liddell,Frank,Frank,NA,"Liddell, Frank",NA,NA,male,1862-06-26,1862,Maitland,1939-10-20,1,0,NA,Q5487958,https://en.wikipedia.org/wiki/Frank_Liddell_(politician),NA,NA
Lieberman1938,Lieberman,Louis Stuart,Louis,Lou,"Lieberman, Lou",NA,NA,male,1938-05-23,1938,Swan Hill,NA,1,0,NA,Q6685602,https://en.wikipedia.org/wiki/Lou_Lieberman,NA,NA
Lightfoot1936,Lightfoot,Philip Ross,Philip,Ross,"Lightfoot, Ross",NA,NA,male,1936-08-11,1936,Port Lincoln,NA,0,1,NA,Q7369472,https://en.wikipedia.org/wiki/Ross_Lightfoot,NA,NA
Lillico1905,Lillico,Alexander Elliot Davidson,Alexander,Elliot,"Lillico, Elliot",NA,NA,male,1905-09-05,1905,Penguin,1994-11-01,0,1,NA,Q5365518,https://en.wikipedia.org/wiki/Elliot_Lillico,NA,NA
Lindgren1969,Lindgren,Joanna Maria,Joanna,NA,"Lindgren, Joanna",NA,NA,female,1969-12-05,1969,Brisbane,NA,0,1,NA,Q20983383,https://en.wikipedia.org/wiki/Joanna_Lindgren,NA,NA
Lindsay1905,Lindsay,Robert William Ludovic,Robert,NA,"Lindsay, Robert",NA,NA,male,1905-08-18,1905,Norwich,2000-09-06,1,0,NA,Q7346910,https://en.wikipedia.org/wiki/Robert_Lindsay_(Australian_politician),NA,NA
Lindsay1942,Lindsay,Eamon John,Eamon,Ted,"Lindsay, Ted",NA,NA,male,1942-12-19,1942,Tully,NA,1,0,NA,Q7693453,https://en.wikipedia.org/wiki/Ted_Lindsay_(politician),NA,NA
Lindsay1944,Lindsay,Peter John,Peter,NA,"Lindsay, Peter",NA,NA,male,1944-05-04,1944,Brisbane,NA,1,0,NA,Q7175469,https://en.wikipedia.org/wiki/Peter_Lindsay,NA,NA
Lines1953,Lines,Susan,Susan,Sue,"Lines, Sue",NA,NA,female,1953-12-15,1953,Perth,NA,0,1,NA,Q16185446,https://en.wikipedia.org/wiki/Sue_Lines,NA,NA
Lister1875,Lister,John Henry,John,NA,"Lister, John",NA,NA,male,1875-05-13,1875,Lincolnshire,1935-10-04,1,0,NA,Q16026224,https://en.wikipedia.org/wiki/John_Lister_(Australian_politician),NA,NA
Little1914,Little,John Albert,John,NA,"Little, John",NA,NA,male,1914-10-13,1914,Maryborough,1988-11-25,0,1,NA,Q6113703,https://en.wikipedia.org/wiki/Jack_Little_(politician),NA,NA
Littleproud1976,Littleproud,David,David,NA,"Littleproud, David",NA,NA,male,1976-09-04,1976,Chinchilla,NA,1,0,NA,Q25756209,https://en.wikipedia.org/wiki/David_Littleproud,NA,NA
Liu1964,Liu,Gladys,Gladys,NA,"Liu, Gladys",NA,NA,female,1964-04-06,1964,Hong Kong,NA,1,0,NA,Q63979376,https://en.wikipedia.org/wiki/Gladys_Liu,NA,NA
Livermore1969,Livermore,Kirsten Fiona,Kirsten,NA,"Livermore, Kirsten",NA,NA,female,1969-11-10,1969,Mackay,NA,1,0,NA,Q6416095,https://en.wikipedia.org/wiki/Kirsten_Livermore,NA,NA
Livingston1856,Livingston,John,John,NA,"Livingston, John",NA,NA,male,1856-03-24,1856,Mount Gambier,1935-09-04,1,0,NA,Q6245007,https://en.wikipedia.org/wiki/John_Livingston_(Australian_politician),NA,NA
Lloyd1937,Lloyd,Bruce,Bruce,NA,"Lloyd, Bruce",NA,NA,male,1937-02-24,1937,Melbourne,NA,1,0,NA,Q4977890,https://en.wikipedia.org/wiki/Bruce_Lloyd,NA,NA
Lloyd1954,Lloyd,James Eric,James,Jim,"Lloyd, Jim",NA,NA,male,1954-07-17,1954,Sydney,NA,1,0,NA,Q6196452,https://en.wikipedia.org/wiki/Jim_Lloyd,NA,NA
Long1870,Long,James Joseph,James,NA,"Long, James",NA,NA,male,NA,1870,Forth,1932-12-23,0,1,NA,Q6138198,https://en.wikipedia.org/wiki/James_Long_(Australian_politician),NA,NA
Long1885,Long,William John,William,NA,"Long, William",NA,NA,male,1885-06-18,1885,Newcastle,1957-03-03,1,0,NA,Q8014678,https://en.wikipedia.org/wiki/William_Long_(Australian_politician),NA,NA
Lonsdale1843,Lonsdale,Edmund,Edmund,NA,"Lonsdale, Edmund",NA,NA,male,1843-10-31,1843,Morpeth,1913-10-04,1,0,NA,Q5339645,https://en.wikipedia.org/wiki/Edmund_Lonsdale,NA,NA
Loosley1952,Loosley,Stephen,Stephen,NA,"Loosley, Stephen",NA,NA,male,1952-12-29,1952,Carlton,NA,0,1,NA,Q7609817,https://en.wikipedia.org/wiki/Stephen_Loosley,NA,NA
Luchetti1904,Luchetti,Anthony Sylvester,Anthony,Tony,"Luchetti, Tony",NA,NA,male,1904-05-27,1904,Lowther,1984-07-11,1,0,NA,Q4772968,https://en.wikipedia.org/wiki/Tony_Luchetti,NA,NA
Luck1900,Luck,Aubrey William George,Aubrey,NA,"Luck, Aubrey",NA,NA,male,1900-11-14,1900,West Tamar Council,1999-06-09,1,0,NA,Q4819147,https://en.wikipedia.org/wiki/Aubrey_Luck,NA,NA
Lucock1916,Lucock,Philip Ernest,Philip,NA,"Lucock, Philip",NA,NA,male,1916-01-16,1916,Eltham,1996-08-08,1,0,NA,Q7183994,https://en.wikipedia.org/wiki/Philip_Lucock,NA,NA
Ludlam1970,Ludlam,Scott,Scott,NA,"Ludlam, Scott",NA,NA,male,1970-01-10,1970,Palmerston North,NA,0,1,NA,Q2260949,https://en.wikipedia.org/wiki/Scott_Ludlam,NA,NA
Ludwig1959,Ludwig,Joseph William,Joseph,Joe,"Ludwig, Joe",NA,NA,male,1959-07-21,1959,Longreach,NA,0,1,NA,Q6211016,https://en.wikipedia.org/wiki/Joe_Ludwig,NA,NA
Lundy1967,Lundy,Kate Alexandra,Kate,NA,"Lundy, Kate",NA,NA,female,1967-12-15,1967,NA,NA,0,1,NA,Q6375611,https://en.wikipedia.org/wiki/Kate_Lundy,NA,NA
Lusher1945,Lusher,Stephen Augustus,Stephen,NA,"Lusher, Stephen",NA,NA,male,1945-10-18,1945,Sydney,NA,1,0,NA,Q7609830,https://en.wikipedia.org/wiki/Stephen_Lusher,NA,NA
Lynch1862,Lynch,John,John,NA,"Lynch, John",NA,NA,male,NA,1862,Young,1941-06-15,1,0,NA,Q6245595,https://en.wikipedia.org/wiki/John_Lynch_(Australian_politician),NA,NA
Lynch1867,Lynch,Patrick Joseph,Patrick,NA,"Lynch, Patrick",NA,NA,male,1867-05-24,1867,Skearke,1944-01-15,0,1,NA,Q7147038,https://en.wikipedia.org/wiki/Patrick_Lynch_(Australian_politician),NA,NA
Lynch1933,Lynch,Phillip Reginald,Phillip,NA,"Lynch, Phillip",Later Sir Phillip,NA,male,1933-06-27,1933,Carlton,1984-06-19,1,0,NA,Q7185740,https://en.wikipedia.org/wiki/Phillip_Lynch,NA,NA
Lyne1844,Lyne,William John,William,NA,"Lyne, William",NA,Sir,male,1844-04-06,1844,Swansea,1913-08-03,1,0,NA,Q1158950,https://en.wikipedia.org/wiki/William_Lyne,NA,NA
Lyons1879,Lyons,Joseph Aloysius,Joseph,NA,"Lyons, Joseph",NA,NA,male,1879-09-15,1879,Stanley,1939-04-07,1,0,1,Q370966,https://en.wikipedia.org/wiki/Joseph_Lyons,NA,NA
Lyons1897,Lyons,Enid Muriel,Enid,NA,"Lyons, Enid",NA,Dame,female,1897-07-09,1897,Smithton,1981-09-02,1,0,NA,Q3054376,https://en.wikipedia.org/wiki/Enid_Lyons,NA,NA
Lyons1953,Lyons,Geoffrey Raymond,Geoffrey,Geoff,"Lyons, Geoff",NA,NA,male,1953-04-29,1953,Sydney,NA,1,0,NA,Q5534212,https://en.wikipedia.org/wiki/Geoff_Lyons,NA,NA
MacDonald1880,MacDonald,John Valentine,John,NA,"MacDonald, John",NA,NA,male,1880-02-14,1880,Opotiki,1937-08-17,0,1,NA,Q6246053,https://en.wikipedia.org/wiki/John_MacDonald_(Australian_politician),NA,NA
MacDonald1892,MacDonald,Allan Nicoll,Allan,NA,"MacDonald, Allan",NA,NA,male,1892-08-25,1892,Lochee,1978-01-18,0,1,NA,Q4730804,https://en.wikipedia.org/wiki/Allan_MacDonald_(Australian_politician),http://adb.anu.edu.au/biography/macdonald-allan-nicoll-10928,NA
