gutenberg_id,text
1260,"as you, I am sure, do.”"
1260,
1260,"“Go back now into the room; step quietly up to Mason, and whisper in"
1260,his ear that Mr. Rochester is come and wishes to see him: show him in
1260,here and then leave me.”
1260,
1260,"“Yes, sir.”"
1260,
1260,I did his behest. The company all stared at me as I passed straight
1260,"among them. I sought Mr. Mason, delivered the message, and preceded him"
1260,"from the room: I ushered him into the library, and then I went"
1260,upstairs.
1260,
1260,"At a late hour, after I had been in bed some time, I heard the visitors"
1260,"repair to their chambers: I distinguished Mr. Rochester’s voice, and"
1260,"heard him say, “This way, Mason; this is your room.”"
1260,
1260,He spoke cheerfully: the gay tones set my heart at ease. I was soon
1260,asleep.
1260,
1260,
1260,
1260,
1260,CHAPTER XX
1260,
1260,
1260,"I had forgotten to draw my curtain, which I usually did, and also to"
1260,"let down my window-blind. The consequence was, that when the moon,"
1260,"which was full and bright (for the night was fine), came in her course"
1260,"to that space in the sky opposite my casement, and looked in at me"
1260,"through the unveiled panes, her glorious gaze roused me. Awaking in the"
1260,"dead of night, I opened my eyes on her disk—silver-white and crystal"
1260,"clear. It was beautiful, but too solemn: I half rose, and stretched my"
1260,arm to draw the curtain.
1260,
1260,Good God! What a cry!
1260,
1260,"The night—its silence—its rest, was rent in twain by a savage, a sharp,"
1260,a shrilly sound that ran from end to end of Thornfield Hall.
1260,
1260,My pulse stopped: my heart stood still; my stretched arm was paralysed.
1260,"The cry died, and was not renewed. Indeed, whatever being uttered that"
1260,fearful shriek could not soon repeat it: not the widest-winged condor
1260,"on the Andes could, twice in succession, send out such a yell from the"
1260,cloud shrouding his eyrie. The thing delivering such utterance must
1260,rest ere it could repeat the effort.
1260,
1260,It came out of the third storey; for it passed overhead. And
1260,"overhead—yes, in the room just above my chamber-ceiling—I now heard a"
1260,struggle: a deadly one it seemed from the noise; and a half-smothered
1260,voice shouted—
1260,
1260,“Help! help! help!” three times rapidly.
1260,
1260,"“Will no one come?” it cried; and then, while the staggering and"
1260,"stamping went on wildly, I distinguished through plank and plaster:—"
1260,
1260,"“Rochester! Rochester! for God’s sake, come!”"
1260,
1260,"A chamber-door opened: some one ran, or rushed, along the gallery."
1260,Another step stamped on the flooring above and something fell; and
1260,there was silence.
1260,
1260,"I had put on some clothes, though horror shook all my limbs; I issued"
1260,"from my apartment. The sleepers were all aroused: ejaculations,"
1260,terrified murmurs sounded in every room; door after door unclosed; one
1260,looked out and another looked out; the gallery filled. Gentlemen and
1260,ladies alike had quitted their beds; and “Oh! what is it?”—“Who is
1260,hurt?”—“What has happened?”—“Fetch a light!”—“Is it fire?”—“Are there
1260,robbers?”—“Where shall we run?” was demanded confusedly on all hands.
1260,But for the moonlight they would have been in complete darkness. They
1260,"ran to and fro; they crowded together: some sobbed, some stumbled: the"
1260,confusion was inextricable.
1260,
1260,“Where the devil is Rochester?” cried Colonel Dent. “I cannot find him
1260,in his bed.”
1260,
1260,"“Here! here!” was shouted in return. “Be composed, all of you: I’m"
1260,coming.”
1260,
1260,"And the door at the end of the gallery opened, and Mr. Rochester"
1260,advanced with a candle: he had just descended from the upper storey.
1260,One of the ladies ran to him directly; she seized his arm: it was Miss
1260,Ingram.
1260,
1260,“What awful event has taken place?” said she. “Speak! let us know the
1260,worst at once!”
1260,
1260,"“But don’t pull me down or strangle me,” he replied: for the Misses"
1260,"Eshton were clinging about him now; and the two dowagers, in vast white"
1260,"wrappers, were bearing down on him like ships in full sail."
1260,
1260,“All’s right!—all’s right!” he cried. “It’s a mere rehearsal of Much
1260,"Ado about Nothing. Ladies, keep off, or I shall wax dangerous.”"
1260,
1260,And dangerous he looked: his black eyes darted sparks. Calming himself
1260,"by an effort, he added—"
1260,
1260,"“A servant has had the nightmare; that is all. She’s an excitable,"
1260,"nervous person: she construed her dream into an apparition, or"
1260,"something of that sort, no doubt; and has taken a fit with fright. Now,"
1260,"then, I must see you all back into your rooms; for, till the house is"
1260,"settled, she cannot be looked after. Gentlemen, have the goodness to"
1260,"set the ladies the example. Miss Ingram, I am sure you will not fail in"
1260,"evincing superiority to idle terrors. Amy and Louisa, return to your"
1260,"nests like a pair of doves, as you are. Mesdames” (to the dowagers),"
1260,"“you will take cold to a dead certainty, if you stay in this chill"
1260,gallery any longer.”
1260,
1260,"And so, by dint of alternate coaxing and commanding, he contrived to"
1260,get them all once more enclosed in their separate dormitories. I did
1260,"not wait to be ordered back to mine, but retreated unnoticed, as"
1260,unnoticed I had left it.
1260,
1260,"Not, however, to go to bed: on the contrary, I began and dressed myself"
1260,"carefully. The sounds I had heard after the scream, and the words that"
1260,"had been uttered, had probably been heard only by me; for they had"
1260,proceeded from the room above mine: but they assured me that it was not
1260,a servant’s dream which had thus struck horror through the house; and
1260,that the explanation Mr. Rochester had given was merely an invention
1260,"framed to pacify his guests. I dressed, then, to be ready for"
1260,"emergencies. When dressed, I sat a long time by the window looking out"
1260,over the silent grounds and silvered fields and waiting for I knew not
1260,"what. It seemed to me that some event must follow the strange cry,"
1260,"struggle, and call."
1260,
1260,"No: stillness returned: each murmur and movement ceased gradually, and"
1260,in about an hour Thornfield Hall was again as hushed as a desert. It
1260,seemed that sleep and night had resumed their empire. Meantime the moon
1260,declined: she was about to set. Not liking to sit in the cold and
1260,"darkness, I thought I would lie down on my bed, dressed as I was. I"
1260,"left the window, and moved with little noise across the carpet; as I"
1260,"stooped to take off my shoes, a cautious hand tapped low at the door."
1260,
1260,“Am I wanted?” I asked.
1260,
1260,"“Are you up?” asked the voice I expected to hear, viz., my master’s."
1260,
1260,"“Yes, sir.”"
1260,
1260,“And dressed?”
1260,
1260,“Yes.”
1260,
1260,"“Come out, then, quietly.”"
1260,
1260,I obeyed. Mr. Rochester stood in the gallery holding a light.
1260,
1260,"“I want you,” he said: “come this way: take your time, and make no"
1260,noise.”
1260,
1260,My slippers were thin: I could walk the matted floor as softly as a
1260,"cat. He glided up the gallery and up the stairs, and stopped in the"
1260,"dark, low corridor of the fateful third storey: I had followed and"
1260,stood at his side.
1260,
1260,“Have you a sponge in your room?” he asked in a whisper.
1260,
1260,"“Yes, sir.”"
1260,
1260,“Have you any salts—volatile salts?”
1260,
1260,“Yes.”
1260,
1260,“Go back and fetch both.”
1260,
1260,"I returned, sought the sponge on the washstand, the salts in my drawer,"
1260,and once more retraced my steps. He still waited; he held a key in his
1260,"hand: approaching one of the small, black doors, he put it in the lock;"
1260,"he paused, and addressed me again."
1260,
1260,“You don’t turn sick at the sight of blood?”
1260,
1260,“I think I shall not: I have never been tried yet.”
1260,
1260,"I felt a thrill while I answered him; but no coldness, and no"
1260,faintness.
1260,
1260,"“Just give me your hand,” he said: “it will not do to risk a fainting"
1260,fit.”
1260,
1260,"I put my fingers into his. “Warm and steady,” was his remark: he turned"
1260,the key and opened the door.
1260,
1260,"I saw a room I remembered to have seen before, the day Mrs. Fairfax"
1260,showed me over the house: it was hung with tapestry; but the tapestry
1260,"was now looped up in one part, and there was a door apparent, which had"
1260,then been concealed. This door was open; a light shone out of the room
1260,"within: I heard thence a snarling, snatching sound, almost like a dog"
1260,"quarrelling. Mr. Rochester, putting down his candle, said to me, “Wait"
1260,"a minute,” and he went forward to the inner apartment. A shout of"
1260,"laughter greeted his entrance; noisy at first, and terminating in Grace"
1260,Poole’s own goblin ha! ha! _She_ then was there. He made some sort of
1260,"arrangement without speaking, though I heard a low voice address him:"
1260,he came out and closed the door behind him.
1260,
1260,"“Here, Jane!” he said; and I walked round to the other side of a large"
1260,"bed, which with its drawn curtains concealed a considerable portion of"
1260,"the chamber. An easy-chair was near the bed-head: a man sat in it,"
1260,dressed with the exception of his coat; he was still; his head leant
1260,back; his eyes were closed. Mr. Rochester held the candle over him; I
1260,"recognised in his pale and seemingly lifeless face—the stranger, Mason:"
1260,"I saw too that his linen on one side, and one arm, was almost soaked in"
1260,blood.
1260,
1260,"“Hold the candle,” said Mr. Rochester, and I took it: he fetched a"
1260,"basin of water from the washstand: “Hold that,” said he. I obeyed. He"
1260,"took the sponge, dipped it in, and moistened the corpse-like face; he"
1260,"asked for my smelling-bottle, and applied it to the nostrils. Mr. Mason"
1260,shortly unclosed his eyes; he groaned. Mr. Rochester opened the shirt
1260,"of the wounded man, whose arm and shoulder were bandaged: he sponged"
1260,"away blood, trickling fast down."
1260,
1260,“Is there immediate danger?” murmured Mr. Mason.
1260,
1260,"“Pooh! No—a mere scratch. Don’t be so overcome, man: bear up! I’ll"
1260,"fetch a surgeon for you now, myself: you’ll be able to be removed by"
1260,"morning, I hope. Jane,” he continued."
1260,
1260,“Sir?”
1260,
1260,"“I shall have to leave you in this room with this gentleman, for an"
1260,"hour, or perhaps two hours: you will sponge the blood as I do when it"
1260,"returns: if he feels faint, you will put the glass of water on that"
1260,"stand to his lips, and your salts to his nose. You will not speak to"
1260,"him on any pretext—and—Richard, it will be at the peril of your life if"
1260,you speak to her: open your lips—agitate yourself—and I’ll not answer
1260,for the consequences.”
1260,
1260,"Again the poor man groaned; he looked as if he dared not move; fear,"
1260,"either of death or of something else, appeared almost to paralyse him."
1260,"Mr. Rochester put the now bloody sponge into my hand, and I proceeded"
1260,"to use it as he had done. He watched me a second, then saying,"
1260,"“Remember!—No conversation,” he left the room. I experienced a strange"
1260,"feeling as the key grated in the lock, and the sound of his retreating"
1260,step ceased to be heard.
1260,
1260,"Here then I was in the third storey, fastened into one of its mystic"
1260,cells; night around me; a pale and bloody spectacle under my eyes and
1260,hands; a murderess hardly separated from me by a single door: yes—that
1260,was appalling—the rest I could bear; but I shuddered at the thought of
1260,Grace Poole bursting out upon me.
1260,
1260,"I must keep to my post, however. I must watch this ghastly"
1260,"countenance—these blue, still lips forbidden to unclose—these eyes now"
1260,"shut, now opening, now wandering through the room, now fixing on me,"
1260,and ever glazed with the dulness of horror. I must dip my hand again
1260,"and again in the basin of blood and water, and wipe away the trickling"
1260,gore. I must see the light of the unsnuffed candle wane on my
1260,"employment; the shadows darken on the wrought, antique tapestry round"
1260,"me, and grow black under the hangings of the vast old bed, and quiver"
1260,"strangely over the doors of a great cabinet opposite—whose front,"
1260,"divided into twelve panels, bore, in grim design, the heads of the"
1260,"twelve apostles, each enclosed in its separate panel as in a frame;"
1260,while above them at the top rose an ebon crucifix and a dying Christ.
1260,
1260,According as the shifting obscurity and flickering gleam hovered here
1260,"or glanced there, it was now the bearded physician, Luke, that bent his"
1260,brow; now St. John’s long hair that waved; and anon the devilish face
1260,"of Judas, that grew out of the panel, and seemed gathering life and"
1260,threatening a revelation of the arch-traitor—of Satan himself—in his
1260,subordinate’s form.
1260,
1260,"Amidst all this, I had to listen as well as watch: to listen for the"
1260,movements of the wild beast or the fiend in yonder side den. But since
1260,Mr. Rochester’s visit it seemed spellbound: all the night I heard but
1260,"three sounds at three long intervals,—a step creak, a momentary renewal"
1260,"of the snarling, canine noise, and a deep human groan."
1260,
1260,"Then my own thoughts worried me. What crime was this, that lived"
1260,"incarnate in this sequestered mansion, and could neither be expelled"
1260,"nor subdued by the owner?—what mystery, that broke out now in fire and"
1260,"now in blood, at the deadest hours of night? What creature was it,"
1260,"that, masked in an ordinary woman’s face and shape, uttered the voice,"
1260,"now of a mocking demon, and anon of a carrion-seeking bird of prey?"
1260,
1260,"And this man I bent over—this commonplace, quiet stranger—how had he"
1260,become involved in the web of horror? and why had the Fury flown at
1260,him? What made him seek this quarter of the house at an untimely
1260,"season, when he should have been asleep in bed? I had heard Mr."
1260,"Rochester assign him an apartment below—what brought him here! And why,"
1260,"now, was he so tame under the violence or treachery done him? Why did"
1260,he so quietly submit to the concealment Mr. Rochester enforced? Why
1260,_did_ Mr. Rochester enforce this concealment? His guest had been
1260,"outraged, his own life on a former occasion had been hideously plotted"
1260,against; and both attempts he smothered in secrecy and sank in
1260,"oblivion! Lastly, I saw Mr. Mason was submissive to Mr. Rochester; that"
1260,the impetuous will of the latter held complete sway over the inertness
1260,of the former: the few words which had passed between them assured me
1260,"of this. It was evident that in their former intercourse, the passive"
1260,disposition of the one had been habitually influenced by the active
1260,energy of the other: whence then had arisen Mr. Rochester’s dismay when
1260,he heard of Mr. Mason’s arrival? Why had the mere name of this
1260,unresisting individual—whom his word now sufficed to control like a
1260,"child—fallen on him, a few hours since, as a thunderbolt might fall on"
1260,an oak?
1260,
1260,Oh! I could not forget his look and his paleness when he whispered:
1260,"“Jane, I have got a blow—I have got a blow, Jane.” I could not forget"
1260,how the arm had trembled which he rested on my shoulder: and it was no
1260,light matter which could thus bow the resolute spirit and thrill the
1260,vigorous frame of Fairfax Rochester.
1260,
1260,"“When will he come? When will he come?” I cried inwardly, as the night"
1260,"lingered and lingered—as my bleeding patient drooped, moaned, sickened:"
1260,"and neither day nor aid arrived. I had, again and again, held the water"
1260,to Mason’s white lips; again and again offered him the stimulating
1260,salts: my efforts seemed ineffectual: either bodily or mental
1260,"suffering, or loss of blood, or all three combined, were fast"
1260,"prostrating his strength. He moaned so, and looked so weak, wild, and"
1260,"lost, I feared he was dying; and I might not even speak to him."
1260,
1260,"The candle, wasted at last, went out; as it expired, I perceived"
1260,streaks of grey light edging the window curtains: dawn was then
1260,"approaching. Presently I heard Pilot bark far below, out of his distant"
1260,kennel in the courtyard: hope revived. Nor was it unwarranted: in five
1260,"minutes more the grating key, the yielding lock, warned me my watch was"
1260,relieved. It could not have lasted more than two hours: many a week has
1260,seemed shorter.
1260,
1260,"Mr. Rochester entered, and with him the surgeon he had been to fetch."
1260,
1260,"“Now, Carter, be on the alert,” he said to this last: “I give you but"
1260,"half-an-hour for dressing the wound, fastening the bandages, getting"
1260,the patient downstairs and all.”
1260,
1260,"“But is he fit to move, sir?”"
1260,
1260,"“No doubt of it; it is nothing serious; he is nervous, his spirits must"
1260,"be kept up. Come, set to work.”"
1260,
1260,"Mr. Rochester drew back the thick curtain, drew up the holland blind,"
1260,let in all the daylight he could; and I was surprised and cheered to
1260,see how far dawn was advanced: what rosy streaks were beginning to
1260,"brighten the east. Then he approached Mason, whom the surgeon was"
1260,already handling.
1260,
1260,"“Now, my good fellow, how are you?” he asked."
1260,
1260,"“She’s done for me, I fear,” was the faint reply."
1260,
1260,“Not a whit!—courage! This day fortnight you’ll hardly be a pin the
1260,"worse of it: you’ve lost a little blood; that’s all. Carter, assure him"
1260,there’s no danger.”
1260,
1260,"“I can do that conscientiously,” said Carter, who had now undone the"
1260,bandages; “only I wish I could have got here sooner: he would not have
1260,bled so much—but how is this? The flesh on the shoulder is torn as well
1260,as cut. This wound was not done with a knife: there have been teeth
1260,here!”
1260,
1260,"“She bit me,” he murmured. “She worried me like a tigress, when"
1260,Rochester got the knife from her.”
1260,
1260,“You should not have yielded: you should have grappled with her at
1260,"once,” said Mr. Rochester."
1260,
1260,"“But under such circumstances, what could one do?” returned Mason. “Oh,"
1260,"it was frightful!” he added, shuddering. “And I did not expect it: she"
1260,looked so quiet at first.”
1260,
1260,"“I warned you,” was his friend’s answer; “I said—be on your guard when"
1260,"you go near her. Besides, you might have waited till to-morrow, and had"
1260,"me with you: it was mere folly to attempt the interview to-night, and"
1260,alone.”
1260,
1260,“I thought I could have done some good.”
1260,
1260,"“You thought! you thought! Yes, it makes me impatient to hear you: but,"
1260,"however, you have suffered, and are likely to suffer enough for not"
1260,taking my advice; so I’ll say no more. Carter—hurry!—hurry! The sun
1260,"will soon rise, and I must have him off.”"
1260,
1260,"“Directly, sir; the shoulder is just bandaged. I must look to this"
1260,"other wound in the arm: she has had her teeth here too, I think.”"
1260,
1260,"“She sucked the blood: she said she’d drain my heart,” said Mason."
1260,
1260,"I saw Mr. Rochester shudder: a singularly marked expression of disgust,"
1260,"horror, hatred, warped his countenance almost to distortion; but he"
1260,only said—
1260,
1260,"“Come, be silent, Richard, and never mind her gibberish: don’t repeat"
1260,it.”
1260,
1260,"“I wish I could forget it,” was the answer."
1260,
1260,“You will when you are out of the country: when you get back to Spanish
1260,"Town, you may think of her as dead and buried—or rather, you need not"
1260,think of her at all.”
1260,
1260,“Impossible to forget this night!”
1260,
1260,"“It is not impossible: have some energy, man. You thought you were as"
1260,"dead as a herring two hours since, and you are all alive and talking"
1260,now. There!—Carter has done with you or nearly so; I’ll make you decent
1260,in a trice. Jane” (he turned to me for the first time since his
1260,"re-entrance), “take this key: go down into my bedroom, and walk"
1260,straight forward into my dressing-room: open the top drawer of the
1260,wardrobe and take out a clean shirt and neck-handkerchief: bring them
1260,here; and be nimble.”
1260,
1260,"I went; sought the repository he had mentioned, found the articles"
1260,"named, and returned with them."
1260,
1260,"“Now,” said he, “go to the other side of the bed while I order his"
1260,toilet; but don’t leave the room: you may be wanted again.”
1260,
1260,I retired as directed.
1260,
1260,"“Was anybody stirring below when you went down, Jane?” inquired Mr."
1260,Rochester presently.
1260,
1260,"“No, sir; all was very still.”"
1260,
1260,"“We shall get you off cannily, Dick: and it will be better, both for"
1260,"your sake, and for that of the poor creature in yonder. I have striven"
1260,"long to avoid exposure, and I should not like it to come at last. Here,"
1260,"Carter, help him on with his waist-coat. Where did you leave your"
1260,"furred cloak? You can’t travel a mile without that, I know, in this"
1260,"damned cold climate. In your room?—Jane, run down to Mr. Mason’s"
1260,"room,—the one next mine,—and fetch a cloak you will see there.”"
1260,
1260,"Again I ran, and again returned, bearing an immense mantle lined and"
1260,edged with fur.
1260,
1260,"“Now, I’ve another errand for you,” said my untiring master; “you must"
1260,"away to my room again. What a mercy you are shod with velvet, Jane!—a"
1260,clod-hopping messenger would never do at this juncture. You must open
1260,the middle drawer of my toilet-table and take out a little phial and a
1260,"little glass you will find there,—quick!”"
1260,
1260,"I flew thither and back, bringing the desired vessels."
1260,
1260,"“That’s well! Now, doctor, I shall take the liberty of administering a"
1260,"dose myself, on my own responsibility. I got this cordial at Rome, of"
1260,"an Italian charlatan—a fellow you would have kicked, Carter. It is not"
1260,"a thing to be used indiscriminately, but it is good upon occasion: as"
1260,"now, for instance. Jane, a little water.”"
1260,
1260,"He held out the tiny glass, and I half filled it from the water-bottle"
1260,on the washstand.
1260,
1260,“That will do;—now wet the lip of the phial.”
1260,
1260,"I did so; he measured twelve drops of a crimson liquid, and presented"
1260,it to Mason.
1260,
1260,"“Drink, Richard: it will give you the heart you lack, for an hour or"
1260,so.”
1260,
1260,“But will it hurt me?—is it inflammatory?”
1260,
1260,“Drink! drink! drink!”
1260,
1260,"Mr. Mason obeyed, because it was evidently useless to resist. He was"
1260,"dressed now: he still looked pale, but he was no longer gory and"
1260,sullied. Mr. Rochester let him sit three minutes after he had swallowed
1260,the liquid; he then took his arm—
1260,
1260,"“Now I am sure you can get on your feet,” he said—“try.”"
1260,
1260,The patient rose.
1260,
1260,"“Carter, take him under the other shoulder. Be of good cheer, Richard;"
1260,step out—that’s it!”
1260,
1260,"“I do feel better,” remarked Mr. Mason."
1260,
1260,"“I am sure you do. Now, Jane, trip on before us away to the backstairs;"
1260,"unbolt the side-passage door, and tell the driver of the post-chaise"
1260,"you will see in the yard—or just outside, for I told him not to drive"
1260,"his rattling wheels over the pavement—to be ready; we are coming: and,"
1260,"Jane, if any one is about, come to the foot of the stairs and hem.”"
1260,
1260,"It was by this time half-past five, and the sun was on the point of"
1260,rising; but I found the kitchen still dark and silent. The side-passage
1260,door was fastened; I opened it with as little noise as possible: all
1260,"the yard was quiet; but the gates stood wide open, and there was a"
1260,"post-chaise, with horses ready harnessed, and driver seated on the box,"
1260,"stationed outside. I approached him, and said the gentlemen were"
1260,coming; he nodded: then I looked carefully round and listened. The
1260,stillness of early morning slumbered everywhere; the curtains were yet
1260,drawn over the servants’ chamber windows; little birds were just
1260,"twittering in the blossom-blanched orchard trees, whose boughs drooped"
1260,like white garlands over the wall enclosing one side of the yard; the
1260,carriage horses stamped from time to time in their closed stables: all
1260,else was still.
1260,
1260,"The gentlemen now appeared. Mason, supported by Mr. Rochester and the"
1260,"surgeon, seemed to walk with tolerable ease: they assisted him into the"
1260,chaise; Carter followed.
1260,
1260,"“Take care of him,” said Mr. Rochester to the latter, “and keep him at"
1260,your house till he is quite well: I shall ride over in a day or two to
1260,"see how he gets on. Richard, how is it with you?”"
1260,
1260,"“The fresh air revives me, Fairfax.”"
1260,
1260,"“Leave the window open on his side, Carter; there is no wind—good-bye,"
1260,Dick.”
1260,
1260,“Fairfax—”
1260,
1260,“Well what is it?”
1260,
1260,“Let her be taken care of; let her be treated as tenderly as may be:
1260,let her—” he stopped and burst into tears.
1260,
1260,"“I do my best; and have done it, and will do it,” was the answer: he"
1260,"shut up the chaise door, and the vehicle drove away."
1260,
1260,"“Yet would to God there was an end of all this!” added Mr. Rochester,"
1260,as he closed and barred the heavy yard-gates.
1260,
1260,"This done, he moved with slow step and abstracted air towards a door in"
1260,"the wall bordering the orchard. I, supposing he had done with me,"
1260,"prepared to return to the house; again, however, I heard him call"
1260,"“Jane!” He had opened the portal and stood at it, waiting for me."
1260,
1260,"“Come where there is some freshness, for a few moments,” he said; “that"
1260,house is a mere dungeon: don’t you feel it so?”
1260,
1260,"“It seems to me a splendid mansion, sir.”"
1260,
1260,"“The glamour of inexperience is over your eyes,” he answered; “and you"
1260,see it through a charmed medium: you cannot discern that the gilding is
1260,"slime and the silk draperies cobwebs; that the marble is sordid slate,"
1260,and the polished woods mere refuse chips and scaly bark. Now _here_”
1260,"(he pointed to the leafy enclosure we had entered) “all is real, sweet,"
1260,and pure.”
1260,
1260,"He strayed down a walk edged with box, with apple trees, pear trees,"
1260,"and cherry trees on one side, and a border on the other full of all"
1260,"sorts of old-fashioned flowers, stocks, sweet-williams, primroses,"
1260,"pansies, mingled with southernwood, sweet-briar, and various fragrant"
1260,"herbs. They were fresh now as a succession of April showers and gleams,"
1260,"followed by a lovely spring morning, could make them: the sun was just"
1260,"entering the dappled east, and his light illumined the wreathed and"
1260,dewy orchard trees and shone down the quiet walks under them.
1260,
1260,"“Jane, will you have a flower?”"
1260,
1260,"He gathered a half-blown rose, the first on the bush, and offered it to"
1260,me.
1260,
1260,"“Thank you, sir.”"
1260,
1260,"“Do you like this sunrise, Jane? That sky with its high and light"
1260,clouds which are sure to melt away as the day waxes warm—this placid
1260,and balmly atmosphere?”
1260,
1260,"“I do, very much.”"
1260,
1260,"“You have passed a strange night, Jane.”"
1260,
1260,"“Yes, sir.”"
1260,
1260,“And it has made you look pale—were you afraid when I left you alone
1260,with Mason?”
1260,
1260,“I was afraid of some one coming out of the inner room.”
1260,
1260,“But I had fastened the door—I had the key in my pocket: I should have
1260,been a careless shepherd if I had left a lamb—my pet lamb—so near a
1260,"wolf’s den, unguarded: you were safe.”"
1260,
1260,"“Will Grace Poole live here still, sir?”"
1260,
1260,“Oh yes! don’t trouble your head about her—put the thing out of your
1260,thoughts.”
1260,
1260,“Yet it seems to me your life is hardly secure while she stays.”
1260,
1260,“Never fear—I will take care of myself.”
1260,
1260,"“Is the danger you apprehended last night gone by now, sir?”"
1260,
1260,“I cannot vouch for that till Mason is out of England: nor even then.
1260,"To live, for me, Jane, is to stand on a crater-crust which may crack"
1260,and spue fire any day.”
1260,
1260,"“But Mr. Mason seems a man easily led. Your influence, sir, is"
1260,evidently potent with him: he will never set you at defiance or
1260,wilfully injure you.”
1260,
1260,"“Oh, no! Mason will not defy me; nor, knowing it, will he hurt me—but,"
1260,"unintentionally, he might in a moment, by one careless word, deprive"
1260,"me, if not of life, yet for ever of happiness.”"
1260,
1260,"“Tell him to be cautious, sir: let him know what you fear, and show him"
1260,how to avert the danger.”
1260,
1260,"He laughed sardonically, hastily took my hand, and as hastily threw it"
1260,from him.
1260,
1260,"“If I could do that, simpleton, where would the danger be? Annihilated"
1260,"in a moment. Ever since I have known Mason, I have only had to say to"
1260,"him ‘Do that,’ and the thing has been done. But I cannot give him"
1260,"orders in this case: I cannot say ‘Beware of harming me, Richard;’ for"
1260,it is imperative that I should keep him ignorant that harm to me is
1260,possible. Now you look puzzled; and I will puzzle you further. You are
1260,"my little friend, are you not?”"
1260,
1260,"“I like to serve you, sir, and to obey you in all that is right.”"
1260,
1260,“Precisely: I see you do. I see genuine contentment in your gait and
1260,"mien, your eye and face, when you are helping me and pleasing"
1260,"me—working for me, and with me, in, as you characteristically say,"
1260,"‘_all that is right_:’ for if I bid you do what you thought wrong,"
1260,"there would be no light-footed running, no neat-handed alacrity, no"
1260,"lively glance and animated complexion. My friend would then turn to me,"
1260,"quiet and pale, and would say, ‘No, sir; that is impossible: I cannot"
1260,"do it, because it is wrong;’ and would become immutable as a fixed"
1260,"star. Well, you too have power over me, and may injure me: yet I dare"
1260,"not show you where I am vulnerable, lest, faithful and friendly as you"
1260,"are, you should transfix me at once.”"
1260,
1260,"“If you have no more to fear from Mr. Mason than you have from me, sir,"
1260,you are very safe.”
1260,
1260,"“God grant it may be so! Here, Jane, is an arbour; sit down.”"
1260,
1260,"The arbour was an arch in the wall, lined with ivy; it contained a"
1260,"rustic seat. Mr. Rochester took it, leaving room, however, for me: but"
1260,I stood before him.
1260,
1260,"“Sit,” he said; “the bench is long enough for two. You don’t hesitate"
1260,"to take a place at my side, do you? Is that wrong, Jane?”"
1260,
1260,"I answered him by assuming it: to refuse would, I felt, have been"
1260,unwise.
1260,
1260,"“Now, my little friend, while the sun drinks the dew—while all the"
1260,"flowers in this old garden awake and expand, and the birds fetch their"
1260,"young ones’ breakfast out of the Thornfield, and the early bees do"
1260,"their first spell of work—I’ll put a case to you, which you must"
1260,"endeavour to suppose your own: but first, look at me, and tell me you"
1260,"are at ease, and not fearing that I err in detaining you, or that you"
1260,err in staying.”
1260,
1260,"“No, sir; I am content.”"
1260,
1260,"“Well then, Jane, call to aid your fancy:—suppose you were no longer a"
1260,"girl well reared and disciplined, but a wild boy indulged from"
1260,childhood upwards; imagine yourself in a remote foreign land; conceive
1260,"that you there commit a capital error, no matter of what nature or from"
1260,"what motives, but one whose consequences must follow you through life"
1260,"and taint all your existence. Mind, I don’t say a _crime_; I am not"
1260,"speaking of shedding of blood or any other guilty act, which might make"
1260,the perpetrator amenable to the law: my word is _error_. The results of
1260,what you have done become in time to you utterly insupportable; you
1260,"take measures to obtain relief: unusual measures, but neither unlawful"
1260,nor culpable. Still you are miserable; for hope has quitted you on the
1260,"very confines of life: your sun at noon darkens in an eclipse, which"
1260,you feel will not leave it till the time of setting. Bitter and base
1260,associations have become the sole food of your memory: you wander here
1260,"and there, seeking rest in exile: happiness in pleasure—I mean in"
1260,"heartless, sensual pleasure—such as dulls intellect and blights"
1260,"feeling. Heart-weary and soul-withered, you come home after years of"
1260,voluntary banishment: you make a new acquaintance—how or where no
1260,matter: you find in this stranger much of the good and bright qualities
1260,"which you have sought for twenty years, and never before encountered;"
1260,"and they are all fresh, healthy, without soil and without taint. Such"
1260,"society revives, regenerates: you feel better days come back—higher"
1260,"wishes, purer feelings; you desire to recommence your life, and to"
1260,spend what remains to you of days in a way more worthy of an immortal
1260,"being. To attain this end, are you justified in overleaping an obstacle"
1260,of custom—a mere conventional impediment which neither your conscience
1260,sanctifies nor your judgment approves?”
1260,
1260,"He paused for an answer: and what was I to say? Oh, for some good"
1260,spirit to suggest a judicious and satisfactory response! Vain
1260,aspiration! The west wind whispered in the ivy round me; but no gentle
1260,Ariel borrowed its breath as a medium of speech: the birds sang in the
1260,"tree-tops; but their song, however sweet, was inarticulate."
1260,
1260,Again Mr. Rochester propounded his query:
1260,
1260,"“Is the wandering and sinful, but now rest-seeking and repentant, man"
1260,"justified in daring the world’s opinion, in order to attach to him for"
1260,"ever this gentle, gracious, genial stranger, thereby securing his own"
1260,peace of mind and regeneration of life?”
1260,
1260,"“Sir,” I answered, “a wanderer’s repose or a sinner’s reformation"
1260,should never depend on a fellow-creature. Men and women die;
1260,"philosophers falter in wisdom, and Christians in goodness: if any one"
1260,"you know has suffered and erred, let him look higher than his equals"
1260,for strength to amend and solace to heal.”
1260,
