gutenberg_id,text,title
1260,answer--I see you laugh rarely; but you can laugh very merrily: believe,Jane Eyre: An Autobiography
1260,"me, you are not naturally austere, any more than I am naturally vicious.",Jane Eyre: An Autobiography
1260,The Lowood constraint still clings to you somewhat; controlling your,Jane Eyre: An Autobiography
1260,"features, muffling your voice, and restricting your limbs; and you fear",Jane Eyre: An Autobiography
1260,"in the presence of a man and a brother--or father, or master, or what you",Jane Eyre: An Autobiography
1260,"will--to smile too gaily, speak too freely, or move too quickly: but, in",Jane Eyre: An Autobiography
1260,"time, I think you will learn to be natural with me, as I find it",Jane Eyre: An Autobiography
1260,impossible to be conventional with you; and then your looks and movements,Jane Eyre: An Autobiography
1260,will have more vivacity and variety than they dare offer now.  I see at,Jane Eyre: An Autobiography
1260,intervals the glance of a curious sort of bird through the close-set bars,Jane Eyre: An Autobiography
1260,"of a cage: a vivid, restless, resolute captive is there; were it but",Jane Eyre: An Autobiography
1260,"free, it would soar cloud-high.  You are still bent on going?""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""It has struck nine, sir.""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Never mind,--wait a minute: Adele is not ready to go to bed yet.  My",Jane Eyre: An Autobiography
1260,"position, Miss Eyre, with my back to the fire, and my face to the room,",Jane Eyre: An Autobiography
1260,"favours observation.  While talking to you, I have also occasionally",Jane Eyre: An Autobiography
1260,watched Adele (I have my own reasons for thinking her a curious,Jane Eyre: An Autobiography
1260,"study,--reasons that I may, nay, that I shall, impart to you some day).",Jane Eyre: An Autobiography
1260,"She pulled out of her box, about ten minutes ago, a little pink silk",Jane Eyre: An Autobiography
1260,frock; rapture lit her face as she unfolded it; coquetry runs in her,Jane Eyre: An Autobiography
1260,"blood, blends with her brains, and seasons the marrow of her bones.  'Il",Jane Eyre: An Autobiography
1260,"faut que je l'essaie!' cried she, 'et a l'instant meme!' and she rushed",Jane Eyre: An Autobiography
1260,"out of the room.  She is now with Sophie, undergoing a robing process: in",Jane Eyre: An Autobiography
1260,"a few minutes she will re-enter; and I know what I shall see,--a",Jane Eyre: An Autobiography
1260,"miniature of Celine Varens, as she used to appear on the boards at the",Jane Eyre: An Autobiography
1260,"rising of--But never mind that.  However, my tenderest feelings are about",Jane Eyre: An Autobiography
1260,"to receive a shock: such is my presentiment; stay now, to see whether it",Jane Eyre: An Autobiography
1260,"will be realised.""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"Ere long, Adele's little foot was heard tripping across the hall.  She",Jane Eyre: An Autobiography
1260,"entered, transformed as her guardian had predicted.  A dress of",Jane Eyre: An Autobiography
1260,"rose-coloured satin, very short, and as full in the skirt as it could be",Jane Eyre: An Autobiography
1260,"gathered, replaced the brown frock she had previously worn; a wreath of",Jane Eyre: An Autobiography
1260,rosebuds circled her forehead; her feet were dressed in silk stockings,Jane Eyre: An Autobiography
1260,and small white satin sandals.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Est-ce que ma robe va bien?"" cried she, bounding forwards; ""et mes",Jane Eyre: An Autobiography
1260,"souliers? et mes bas?  Tenez, je crois que je vais danser!""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"And spreading out her dress, she chasseed across the room till, having",Jane Eyre: An Autobiography
1260,"reached Mr. Rochester, she wheeled lightly round before him on tip-toe,",Jane Eyre: An Autobiography
1260,"then dropped on one knee at his feet, exclaiming--",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Monsieur, je vous remercie mille fois de votre bonte;"" then rising, she",Jane Eyre: An Autobiography
1260,"added, ""C'est comme cela que maman faisait, n'est-ce pas, monsieur?""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Pre-cise-ly!"" was the answer; ""and, 'comme cela,' she charmed my English",Jane Eyre: An Autobiography
1260,"gold out of my British breeches' pocket.  I have been green, too, Miss",Jane Eyre: An Autobiography
1260,"Eyre,--ay, grass green: not a more vernal tint freshens you now than once",Jane Eyre: An Autobiography
1260,"freshened me.  My Spring is gone, however, but it has left me that French",Jane Eyre: An Autobiography
1260,"floweret on my hands, which, in some moods, I would fain be rid of.  Not",Jane Eyre: An Autobiography
1260,valuing now the root whence it sprang; having found that it was of a sort,Jane Eyre: An Autobiography
1260,"which nothing but gold dust could manure, I have but half a liking to the",Jane Eyre: An Autobiography
1260,"blossom, especially when it looks so artificial as just now.  I keep it",Jane Eyre: An Autobiography
1260,and rear it rather on the Roman Catholic principle of expiating numerous,Jane Eyre: An Autobiography
1260,"sins, great or small, by one good work.  I'll explain all this some day.",Jane Eyre: An Autobiography
1260,"Good-night.""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,CHAPTER XV,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"Mr. Rochester did, on a future occasion, explain it.  It was one",Jane Eyre: An Autobiography
1260,"afternoon, when he chanced to meet me and Adele in the grounds: and while",Jane Eyre: An Autobiography
1260,"she played with Pilot and her shuttlecock, he asked me to walk up and",Jane Eyre: An Autobiography
1260,down a long beech avenue within sight of her.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"He then said that she was the daughter of a French opera-dancer, Celine",Jane Eyre: An Autobiography
1260,"Varens, towards whom he had once cherished what he called a ""_grande",Jane Eyre: An Autobiography
1260,"passion_.""  This passion Celine had professed to return with even",Jane Eyre: An Autobiography
1260,"superior ardour.  He thought himself her idol, ugly as he was: he",Jane Eyre: An Autobiography
1260,"believed, as he said, that she preferred his ""_taille d'athlete_"" to the",Jane Eyre: An Autobiography
1260,elegance of the Apollo Belvidere.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""And, Miss Eyre, so much was I flattered by this preference of the Gallic",Jane Eyre: An Autobiography
1260,"sylph for her British gnome, that I installed her in an hotel; gave her a",Jane Eyre: An Autobiography
1260,"complete establishment of servants, a carriage, cashmeres, diamonds,",Jane Eyre: An Autobiography
1260,"dentelles, &c.  In short, I began the process of ruining myself in the",Jane Eyre: An Autobiography
1260,"received style, like any other spoony.  I had not, it seems, the",Jane Eyre: An Autobiography
1260,"originality to chalk out a new road to shame and destruction, but trode",Jane Eyre: An Autobiography
1260,the old track with stupid exactness not to deviate an inch from the,Jane Eyre: An Autobiography
1260,beaten centre.  I had--as I deserved to have--the fate of all other,Jane Eyre: An Autobiography
1260,"spoonies.  Happening to call one evening when Celine did not expect me, I",Jane Eyre: An Autobiography
1260,"found her out; but it was a warm night, and I was tired with strolling",Jane Eyre: An Autobiography
1260,"through Paris, so I sat down in her boudoir; happy to breathe the air",Jane Eyre: An Autobiography
1260,"consecrated so lately by her presence.  No,--I exaggerate; I never",Jane Eyre: An Autobiography
1260,thought there was any consecrating virtue about her: it was rather a sort,Jane Eyre: An Autobiography
1260,"of pastille perfume she had left; a scent of musk and amber, than an",Jane Eyre: An Autobiography
1260,odour of sanctity.  I was just beginning to stifle with the fumes of,Jane Eyre: An Autobiography
1260,"conservatory flowers and sprinkled essences, when I bethought myself to",Jane Eyre: An Autobiography
1260,open the window and step out on to the balcony.  It was moonlight and,Jane Eyre: An Autobiography
1260,"gaslight besides, and very still and serene.  The balcony was furnished",Jane Eyre: An Autobiography
1260,"with a chair or two; I sat down, and took out a cigar,--I will take one",Jane Eyre: An Autobiography
1260,"now, if you will excuse me.""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"Here ensued a pause, filled up by the producing and lighting of a cigar;",Jane Eyre: An Autobiography
1260,having placed it to his lips and breathed a trail of Havannah incense on,Jane Eyre: An Autobiography
1260,"the freezing and sunless air, he went on--",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""I liked bonbons too in those days, Miss Eyre, and I was",Jane Eyre: An Autobiography
1260,"_croquant_--(overlook the barbarism)--_croquant_ chocolate comfits, and",Jane Eyre: An Autobiography
1260,"smoking alternately, watching meantime the equipages that rolled along",Jane Eyre: An Autobiography
1260,"the fashionable streets towards the neighbouring opera-house, when in an",Jane Eyre: An Autobiography
1260,"elegant close carriage drawn by a beautiful pair of English horses, and",Jane Eyre: An Autobiography
1260,"distinctly seen in the brilliant city-night, I recognised the 'voiture' I",Jane Eyre: An Autobiography
1260,had given Celine.  She was returning: of course my heart thumped with,Jane Eyre: An Autobiography
1260,"impatience against the iron rails I leant upon.  The carriage stopped, as",Jane Eyre: An Autobiography
1260,"I had expected, at the hotel door; my flame (that is the very word for an",Jane Eyre: An Autobiography
1260,opera inamorata) alighted: though muffed in a cloak--an unnecessary,Jane Eyre: An Autobiography
1260,"encumbrance, by-the-bye, on so warm a June evening--I knew her instantly",Jane Eyre: An Autobiography
1260,"by her little foot, seen peeping from the skirt of her dress, as she",Jane Eyre: An Autobiography
1260,"skipped from the carriage-step.  Bending over the balcony, I was about to",Jane Eyre: An Autobiography
1260,"murmur 'Mon ange'--in a tone, of course, which should be audible to the",Jane Eyre: An Autobiography
1260,ear of love alone--when a figure jumped from the carriage after her;,Jane Eyre: An Autobiography
1260,"cloaked also; but that was a spurred heel which had rung on the pavement,",Jane Eyre: An Autobiography
1260,and that was a hatted head which now passed under the arched _porte,Jane Eyre: An Autobiography
1260,cochere_ of the hotel.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""You never felt jealousy, did you, Miss Eyre?  Of course not: I need not",Jane Eyre: An Autobiography
1260,ask you; because you never felt love.  You have both sentiments yet to,Jane Eyre: An Autobiography
1260,experience: your soul sleeps; the shock is yet to be given which shall,Jane Eyre: An Autobiography
1260,waken it.  You think all existence lapses in as quiet a flow as that in,Jane Eyre: An Autobiography
1260,which your youth has hitherto slid away.  Floating on with closed eyes,Jane Eyre: An Autobiography
1260,"and muffled ears, you neither see the rocks bristling not far off in the",Jane Eyre: An Autobiography
1260,"bed of the flood, nor hear the breakers boil at their base.  But I tell",Jane Eyre: An Autobiography
1260,you--and you may mark my words--you will come some day to a craggy pass,Jane Eyre: An Autobiography
1260,"in the channel, where the whole of life's stream will be broken up into",Jane Eyre: An Autobiography
1260,"whirl and tumult, foam and noise: either you will be dashed to atoms on",Jane Eyre: An Autobiography
1260,"crag points, or lifted up and borne on by some master-wave into a calmer",Jane Eyre: An Autobiography
1260,current--as I am now.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""I like this day; I like that sky of steel; I like the sternness and",Jane Eyre: An Autobiography
1260,"stillness of the world under this frost.  I like Thornfield, its",Jane Eyre: An Autobiography
1260,"antiquity, its retirement, its old crow-trees and thorn-trees, its grey",Jane Eyre: An Autobiography
1260,"facade, and lines of dark windows reflecting that metal welkin: and yet",Jane Eyre: An Autobiography
1260,"how long have I abhorred the very thought of it, shunned it like a great",Jane Eyre: An Autobiography
1260,"plague-house?  How I do still abhor--""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,He ground his teeth and was silent: he arrested his step and struck his,Jane Eyre: An Autobiography
1260,boot against the hard ground.  Some hated thought seemed to have him in,Jane Eyre: An Autobiography
1260,"its grip, and to hold him so tightly that he could not advance.",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,We were ascending the avenue when he thus paused; the hall was before us.,Jane Eyre: An Autobiography
1260,"Lifting his eye to its battlements, he cast over them a glare such as I",Jane Eyre: An Autobiography
1260,"never saw before or since.  Pain, shame, ire, impatience, disgust,",Jane Eyre: An Autobiography
1260,"detestation, seemed momentarily to hold a quivering conflict in the large",Jane Eyre: An Autobiography
1260,pupil dilating under his ebon eyebrow.  Wild was the wrestle which should,Jane Eyre: An Autobiography
1260,be paramount; but another feeling rose and triumphed: something hard and,Jane Eyre: An Autobiography
1260,cynical: self-willed and resolute: it settled his passion and petrified,Jane Eyre: An Autobiography
1260,his countenance: he went on--,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""During the moment I was silent, Miss Eyre, I was arranging a point with",Jane Eyre: An Autobiography
1260,"my destiny.  She stood there, by that beech-trunk--a hag like one of",Jane Eyre: An Autobiography
1260,those who appeared to Macbeth on the heath of Forres.  'You like,Jane Eyre: An Autobiography
1260,"Thornfield?' she said, lifting her finger; and then she wrote in the air",Jane Eyre: An Autobiography
1260,"a memento, which ran in lurid hieroglyphics all along the house-front,",Jane Eyre: An Autobiography
1260,"between the upper and lower row of windows, 'Like it if you can!  Like it",Jane Eyre: An Autobiography
1260,if you dare!',Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""'I will like it,' said I; 'I dare like it;' and"" (he subjoined moodily)",Jane Eyre: An Autobiography
1260,"""I will keep my word; I will break obstacles to happiness, to",Jane Eyre: An Autobiography
1260,"goodness--yes, goodness.  I wish to be a better man than I have been,",Jane Eyre: An Autobiography
1260,"than I am; as Job's leviathan broke the spear, the dart, and the",Jane Eyre: An Autobiography
1260,"habergeon, hindrances which others count as iron and brass, I will esteem",Jane Eyre: An Autobiography
1260,"but straw and rotten wood.""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"Adele here ran before him with her shuttlecock.  ""Away!"" he cried",Jane Eyre: An Autobiography
1260,"harshly; ""keep at a distance, child; or go in to Sophie!""  Continuing",Jane Eyre: An Autobiography
1260,"then to pursue his walk in silence, I ventured to recall him to the point",Jane Eyre: An Autobiography
1260,whence he had abruptly diverged--,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Did you leave the balcony, sir,"" I asked, ""when Mdlle. Varens entered?""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"I almost expected a rebuff for this hardly well-timed question, but, on",Jane Eyre: An Autobiography
1260,"the contrary, waking out of his scowling abstraction, he turned his eyes",Jane Eyre: An Autobiography
1260,"towards me, and the shade seemed to clear off his brow.  ""Oh, I had",Jane Eyre: An Autobiography
1260,"forgotten Celine!  Well, to resume.  When I saw my charmer thus come in",Jane Eyre: An Autobiography
1260,"accompanied by a cavalier, I seemed to hear a hiss, and the green snake",Jane Eyre: An Autobiography
1260,"of jealousy, rising on undulating coils from the moonlit balcony, glided",Jane Eyre: An Autobiography
1260,"within my waistcoat, and ate its way in two minutes to my heart's core.",Jane Eyre: An Autobiography
1260,"Strange!"" he exclaimed, suddenly starting again from the point.  ""Strange",Jane Eyre: An Autobiography
1260,"that I should choose you for the confidant of all this, young lady;",Jane Eyre: An Autobiography
1260,"passing strange that you should listen to me quietly, as if it were the",Jane Eyre: An Autobiography
1260,most usual thing in the world for a man like me to tell stories of his,Jane Eyre: An Autobiography
1260,"opera-mistresses to a quaint, inexperienced girl like you!  But the last",Jane Eyre: An Autobiography
1260,"singularity explains the first, as I intimated once before: you, with",Jane Eyre: An Autobiography
1260,"your gravity, considerateness, and caution were made to be the recipient",Jane Eyre: An Autobiography
1260,"of secrets.  Besides, I know what sort of a mind I have placed in",Jane Eyre: An Autobiography
1260,communication with my own: I know it is one not liable to take infection:,Jane Eyre: An Autobiography
1260,it is a peculiar mind: it is a unique one.  Happily I do not mean to harm,Jane Eyre: An Autobiography
1260,"it: but, if I did, it would not take harm from me.  The more you and I",Jane Eyre: An Autobiography
1260,"converse, the better; for while I cannot blight you, you may refresh me.""",Jane Eyre: An Autobiography
1260,After this digression he proceeded--,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""I remained in the balcony.  'They will come to her boudoir, no doubt,'",Jane Eyre: An Autobiography
1260,thought I: 'let me prepare an ambush.'  So putting my hand in through the,Jane Eyre: An Autobiography
1260,"open window, I drew the curtain over it, leaving only an opening through",Jane Eyre: An Autobiography
1260,"which I could take observations; then I closed the casement, all but a",Jane Eyre: An Autobiography
1260,chink just wide enough to furnish an outlet to lovers' whispered vows:,Jane Eyre: An Autobiography
1260,then I stole back to my chair; and as I resumed it the pair came in.  My,Jane Eyre: An Autobiography
1260,"eye was quickly at the aperture.  Celine's chamber-maid entered, lit a",Jane Eyre: An Autobiography
1260,"lamp, left it on the table, and withdrew.  The couple were thus revealed",Jane Eyre: An Autobiography
1260,"to me clearly: both removed their cloaks, and there was 'the Varens,'",Jane Eyre: An Autobiography
1260,"shining in satin and jewels,--my gifts of course,--and there was her",Jane Eyre: An Autobiography
1260,companion in an officer's uniform; and I knew him for a young roue of a,Jane Eyre: An Autobiography
1260,vicomte--a brainless and vicious youth whom I had sometimes met in,Jane Eyre: An Autobiography
1260,"society, and had never thought of hating because I despised him so",Jane Eyre: An Autobiography
1260,"absolutely.  On recognising him, the fang of the snake Jealousy was",Jane Eyre: An Autobiography
1260,instantly broken; because at the same moment my love for Celine sank,Jane Eyre: An Autobiography
1260,under an extinguisher.  A woman who could betray me for such a rival was,Jane Eyre: An Autobiography
1260,"not worth contending for; she deserved only scorn; less, however, than I,",Jane Eyre: An Autobiography
1260,who had been her dupe.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""They began to talk; their conversation eased me completely: frivolous,",Jane Eyre: An Autobiography
1260,"mercenary, heartless, and senseless, it was rather calculated to weary",Jane Eyre: An Autobiography
1260,than enrage a listener.  A card of mine lay on the table; this being,Jane Eyre: An Autobiography
1260,"perceived, brought my name under discussion.  Neither of them possessed",Jane Eyre: An Autobiography
1260,"energy or wit to belabour me soundly, but they insulted me as coarsely as",Jane Eyre: An Autobiography
1260,"they could in their little way: especially Celine, who even waxed rather",Jane Eyre: An Autobiography
1260,brilliant on my personal defects--deformities she termed them.  Now it,Jane Eyre: An Autobiography
1260,had been her custom to launch out into fervent admiration of what she,Jane Eyre: An Autobiography
1260,"called my '_beaute male_:' wherein she differed diametrically from you,",Jane Eyre: An Autobiography
1260,"who told me point-blank, at the second interview, that you did not think",Jane Eyre: An Autobiography
1260,"me handsome.  The contrast struck me at the time and--""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,Adele here came running up again.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Monsieur, John has just been to say that your agent has called and",Jane Eyre: An Autobiography
1260,"wishes to see you.""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Ah! in that case I must abridge.  Opening the window, I walked in upon",Jane Eyre: An Autobiography
1260,them; liberated Celine from my protection; gave her notice to vacate her,Jane Eyre: An Autobiography
1260,"hotel; offered her a purse for immediate exigencies; disregarded screams,",Jane Eyre: An Autobiography
1260,"hysterics, prayers, protestations, convulsions; made an appointment with",Jane Eyre: An Autobiography
1260,the vicomte for a meeting at the Bois de Boulogne.  Next morning I had,Jane Eyre: An Autobiography
1260,the pleasure of encountering him; left a bullet in one of his poor,Jane Eyre: An Autobiography
1260,"etiolated arms, feeble as the wing of a chicken in the pip, and then",Jane Eyre: An Autobiography
1260,"thought I had done with the whole crew.  But unluckily the Varens, six",Jane Eyre: An Autobiography
1260,"months before, had given me this filette Adele, who, she affirmed, was my",Jane Eyre: An Autobiography
1260,"daughter; and perhaps she may be, though I see no proofs of such grim",Jane Eyre: An Autobiography
1260,paternity written in her countenance: Pilot is more like me than she.,Jane Eyre: An Autobiography
1260,"Some years after I had broken with the mother, she abandoned her child,",Jane Eyre: An Autobiography
1260,and ran away to Italy with a musician or singer.  I acknowledged no,Jane Eyre: An Autobiography
1260,"natural claim on Adele's part to be supported by me, nor do I now",Jane Eyre: An Autobiography
1260,"acknowledge any, for I am not her father; but hearing that she was quite",Jane Eyre: An Autobiography
1260,"destitute, I e'en took the poor thing out of the slime and mud of Paris,",Jane Eyre: An Autobiography
1260,"and transplanted it here, to grow up clean in the wholesome soil of an",Jane Eyre: An Autobiography
1260,English country garden.  Mrs. Fairfax found you to train it; but now you,Jane Eyre: An Autobiography
1260,"know that it is the illegitimate offspring of a French opera-girl, you",Jane Eyre: An Autobiography
1260,will perhaps think differently of your post and protegee: you will be,Jane Eyre: An Autobiography
1260,coming to me some day with notice that you have found another place--that,Jane Eyre: An Autobiography
1260,"you beg me to look out for a new governess, &c.--Eh?""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""No: Adele is not answerable for either her mother's faults or yours: I",Jane Eyre: An Autobiography
1260,"have a regard for her; and now that I know she is, in a sense,",Jane Eyre: An Autobiography
1260,"parentless--forsaken by her mother and disowned by you, sir--I shall",Jane Eyre: An Autobiography
1260,cling closer to her than before.  How could I possibly prefer the spoilt,Jane Eyre: An Autobiography
1260,"pet of a wealthy family, who would hate her governess as a nuisance, to a",Jane Eyre: An Autobiography
1260,"lonely little orphan, who leans towards her as a friend?""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Oh, that is the light in which you view it!  Well, I must go in now; and",Jane Eyre: An Autobiography
1260,"you too: it darkens.""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,But I stayed out a few minutes longer with Adele and Pilot--ran a race,Jane Eyre: An Autobiography
1260,"with her, and played a game of battledore and shuttlecock.  When we went",Jane Eyre: An Autobiography
1260,"in, and I had removed her bonnet and coat, I took her on my knee; kept",Jane Eyre: An Autobiography
1260,"her there an hour, allowing her to prattle as she liked: not rebuking",Jane Eyre: An Autobiography
1260,even some little freedoms and trivialities into which she was apt to,Jane Eyre: An Autobiography
1260,"stray when much noticed, and which betrayed in her a superficiality of",Jane Eyre: An Autobiography
1260,"character, inherited probably from her mother, hardly congenial to an",Jane Eyre: An Autobiography
1260,English mind.  Still she had her merits; and I was disposed to appreciate,Jane Eyre: An Autobiography
1260,all that was good in her to the utmost.  I sought in her countenance and,Jane Eyre: An Autobiography
1260,"features a likeness to Mr. Rochester, but found none: no trait, no turn",Jane Eyre: An Autobiography
1260,of expression announced relationship.  It was a pity: if she could but,Jane Eyre: An Autobiography
1260,"have been proved to resemble him, he would have thought more of her.",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"It was not till after I had withdrawn to my own chamber for the night,",Jane Eyre: An Autobiography
1260,that I steadily reviewed the tale Mr. Rochester had told me.  As he had,Jane Eyre: An Autobiography
1260,"said, there was probably nothing at all extraordinary in the substance of",Jane Eyre: An Autobiography
1260,"the narrative itself: a wealthy Englishman's passion for a French dancer,",Jane Eyre: An Autobiography
1260,"and her treachery to him, were every-day matters enough, no doubt, in",Jane Eyre: An Autobiography
1260,society; but there was something decidedly strange in the paroxysm of,Jane Eyre: An Autobiography
1260,emotion which had suddenly seized him when he was in the act of,Jane Eyre: An Autobiography
1260,"expressing the present contentment of his mood, and his newly revived",Jane Eyre: An Autobiography
1260,pleasure in the old hall and its environs.  I meditated wonderingly on,Jane Eyre: An Autobiography
1260,"this incident; but gradually quitting it, as I found it for the present",Jane Eyre: An Autobiography
1260,"inexplicable, I turned to the consideration of my master's manner to",Jane Eyre: An Autobiography
1260,myself.  The confidence he had thought fit to repose in me seemed a,Jane Eyre: An Autobiography
1260,tribute to my discretion: I regarded and accepted it as such.  His,Jane Eyre: An Autobiography
1260,deportment had now for some weeks been more uniform towards me than at,Jane Eyre: An Autobiography
1260,the first.  I never seemed in his way; he did not take fits of chilling,Jane Eyre: An Autobiography
1260,"hauteur: when he met me unexpectedly, the encounter seemed welcome; he",Jane Eyre: An Autobiography
1260,had always a word and sometimes a smile for me: when summoned by formal,Jane Eyre: An Autobiography
1260,"invitation to his presence, I was honoured by a cordiality of reception",Jane Eyre: An Autobiography
1260,"that made me feel I really possessed the power to amuse him, and that",Jane Eyre: An Autobiography
1260,these evening conferences were sought as much for his pleasure as for my,Jane Eyre: An Autobiography
1260,benefit.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"I, indeed, talked comparatively little, but I heard him talk with relish.",Jane Eyre: An Autobiography
1260,It was his nature to be communicative; he liked to open to a mind,Jane Eyre: An Autobiography
1260,unacquainted with the world glimpses of its scenes and ways (I do not,Jane Eyre: An Autobiography
1260,"mean its corrupt scenes and wicked ways, but such as derived their",Jane Eyre: An Autobiography
1260,"interest from the great scale on which they were acted, the strange",Jane Eyre: An Autobiography
1260,novelty by which they were characterised); and I had a keen delight in,Jane Eyre: An Autobiography
1260,"receiving the new ideas he offered, in imagining the new pictures he",Jane Eyre: An Autobiography
1260,"portrayed, and following him in thought through the new regions he",Jane Eyre: An Autobiography
1260,"disclosed, never startled or troubled by one noxious allusion.",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,The ease of his manner freed me from painful restraint: the friendly,Jane Eyre: An Autobiography
1260,"frankness, as correct as cordial, with which he treated me, drew me to",Jane Eyre: An Autobiography
1260,him.  I felt at times as if he were my relation rather than my master:,Jane Eyre: An Autobiography
1260,yet he was imperious sometimes still; but I did not mind that; I saw it,Jane Eyre: An Autobiography
1260,"was his way.  So happy, so gratified did I become with this new interest",Jane Eyre: An Autobiography
1260,"added to life, that I ceased to pine after kindred: my thin",Jane Eyre: An Autobiography
1260,crescent-destiny seemed to enlarge; the blanks of existence were filled,Jane Eyre: An Autobiography
1260,up; my bodily health improved; I gathered flesh and strength.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"And was Mr. Rochester now ugly in my eyes?  No, reader: gratitude, and",Jane Eyre: An Autobiography
1260,"many associations, all pleasurable and genial, made his face the object I",Jane Eyre: An Autobiography
1260,best liked to see; his presence in a room was more cheering than the,Jane Eyre: An Autobiography
1260,"brightest fire.  Yet I had not forgotten his faults; indeed, I could not,",Jane Eyre: An Autobiography
1260,"for he brought them frequently before me.  He was proud, sardonic, harsh",Jane Eyre: An Autobiography
1260,to inferiority of every description: in my secret soul I knew that his,Jane Eyre: An Autobiography
1260,great kindness to me was balanced by unjust severity to many others.  He,Jane Eyre: An Autobiography
1260,"was moody, too; unaccountably so; I more than once, when sent for to read",Jane Eyre: An Autobiography
1260,"to him, found him sitting in his library alone, with his head bent on his",Jane Eyre: An Autobiography
1260,"folded arms; and, when he looked up, a morose, almost a malignant, scowl",Jane Eyre: An Autobiography
1260,"blackened his features.  But I believed that his moodiness, his",Jane Eyre: An Autobiography
1260,"harshness, and his former faults of morality (I say _former_, for now he",Jane Eyre: An Autobiography
1260,seemed corrected of them) had their source in some cruel cross of fate.  I,Jane Eyre: An Autobiography
1260,"believed he was naturally a man of better tendencies, higher principles,",Jane Eyre: An Autobiography
1260,"and purer tastes than such as circumstances had developed, education",Jane Eyre: An Autobiography
1260,"instilled, or destiny encouraged.  I thought there were excellent",Jane Eyre: An Autobiography
1260,materials in him; though for the present they hung together somewhat,Jane Eyre: An Autobiography
1260,"spoiled and tangled.  I cannot deny that I grieved for his grief,",Jane Eyre: An Autobiography
1260,"whatever that was, and would have given much to assuage it.",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"Though I had now extinguished my candle and was laid down in bed, I could",Jane Eyre: An Autobiography
1260,"not sleep for thinking of his look when he paused in the avenue, and told",Jane Eyre: An Autobiography
1260,"how his destiny had risen up before him, and dared him to be happy at",Jane Eyre: An Autobiography
1260,Thornfield.,Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"""Why not?"" I asked myself.  ""What alienates him from the house?  Will he",Jane Eyre: An Autobiography
1260,leave it again soon?  Mrs. Fairfax said he seldom stayed here longer than,Jane Eyre: An Autobiography
1260,a fortnight at a time; and he has now been resident eight weeks.  If he,Jane Eyre: An Autobiography
1260,"does go, the change will be doleful.  Suppose he should be absent spring,",Jane Eyre: An Autobiography
1260,"summer, and autumn: how joyless sunshine and fine days will seem!""",Jane Eyre: An Autobiography
1260,,Jane Eyre: An Autobiography
1260,"I hardly know whether I had slept or not after this musing; at any rate,",Jane Eyre: An Autobiography
